,name,sector,industry,country,mktCap,fullTimeEmployees
ESGI.AX,error,,,,,
ESH.AX,ESPORTS FPO,Communication Services,Electronic Gaming & Multimedia,Australia,40280380,
ESK.AX,ETHERSTACK CDI 1:1,Technology,Software—Application,Australia,82283296,28
ESL.AX,delisted,,,,,
ESR.AX,ESTRELLA R FPO,Basic Materials,Other Industrial Metals & Mining,Australia,50853040,
ESTX.AX,error,,,,,
ETF.AX,error,,,,,
ETHI.AX,error,,,,,
ETPMAG.AX,delisted,,,,,
ETPMPD.AX,delisted,,,,,
ETPMPM.AX,delisted,,,,,
ETPMPT.AX,delisted,,,,,
EUC.AX,delisted,,,,,
EUR.AX,EUROLITH FPO,Basic Materials,Other Industrial Metals & Mining,Australia,62959096,
EVE.AX,EVE INVEST FPO,Consumer Defensive,Packaged Foods,Australia,23058840,
EVN.AX,EVOLUTION FPO,Basic Materials,Gold,Australia,7330193920,
EVO.AX,EVOLVE EDU FPO NZX,Consumer Defensive,Education & Training Services,New Zealand,163018176,
EVS.AX,ENVIROSUIT FPO,Technology,Software—Application,Australia,143659600,270
EVT.AX,EVEHOSPENT FPO,Communication Services,Entertainment,Australia,1869873664,
EVZ.AX,EVZ LTD FPO,Industrials,Engineering & Construction,Australia,12495171,
EWC.AX,ENERGY WLD FPO,Utilities,Utilities—Independent Power Producers,Australia,172344608,
EX1.AX,EXOPHARM FPO,Healthcare,Biotechnology,Australia,107348776,41
EX20.AX,error,,,,,
EXL.AX,ELIXINOL FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,58216356,
EXO.AX,ENNOX GRP FPO,Financial Services,Capital Markets,Australia,3537020,
EXP.AX,EXPERNCECO FPO,Consumer Cyclical,Leisure,Australia,136173936,
EXR.AX,ELIXIR NRG FPO,Energy,Oil & Gas E&P,Australia,283903200,
EZL.AX,EUROZ FPO,Financial Services,Asset Management,Australia,293276992,87
F100.AX,error,,,,,
FAIR.AX,error,,,,,
FAM.AX,delisted,,,,,
FANG.AX,error,,,,,
FAR.AX,FAR FPO,Energy,Oil & Gas E&P,Australia,109767128,
FAU.AX,FIRST AU FPO,Basic Materials,Gold,Australia,16561200,
FBR.AX,FASTBRICK FPO,Industrials,Farm & Heavy Construction Machinery,Australia,119854352,
FBU.AX,FLETBUILD FPO NZX,Basic Materials,Building Materials,New Zealand,5236188160,15000
FCG.AX,delisted,,,,,
FCL.AX,FINEOS CDI 1:1,Technology,Software—Application,Ireland,1233683072,1000
FCT.AX,FIRSTWAVE FPO,Technology,Software—Infrastructure,Australia,72735632,
FDM.AX,FREEDOMOIL FPO,Energy,Oil & Gas E&P,United States,11847220,
FDV.AX,FRONT D V FPO,Communication Services,Internet Content & Information,Malaysia,474951104,
FDX.AX,delisted,,,,,
FE8.AX,FAST ENTPR FPO,Real Estate,Real Estate Services,Australia,5433365,
FEI.AX,FEINVEST FPO,Financial Services,Credit Services,Australia,13572960,
FEL.AX,FE LIMITED FPO,Basic Materials,Other Industrial Metals & Mining,Australia,28324850,
FEMX.AX,error,,,,,
FEX.AX,FENIX RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,106857784,
FFC.AX,FARMAFORCE FPO,Healthcare,Medical Care Facilities,Australia,12937419,
FFG.AX,FATFISH FPO,Financial Services,Capital Markets,Australia,98579248,
FFI.AX,F.F.I.HOLD FPO,Consumer Defensive,Confectioners,Australia,64562400,
FFL.AX,delisted,,,,,
FFR.AX,FIREFLY FPO,Basic Materials,Gold,Australia,39954200,
FGG.AX,FUTURE GLB FPO,Financial Services,Asset Management,Australia,585491072,
FGO.AX,FARGO ENT FPO,Technology,Software—Application,Australia,9486080,
FGR.AX,FIRSTGRAPH FPO,Basic Materials,Other Industrial Metals & Mining,Australia,123602712,
FGX.AX,FUTURE GEN FPO,Financial Services,Asset Management,Australia,520447168,1
FHS.AX,FREHIL MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,64097672,
FID.AX,FIDUCIANGP FPO,Financial Services,Asset Management,Australia,196516256,
FIG.AX,delisted,,,,,
FIJ.AX,FIJI KAVA FPO,Consumer Defensive,Packaged Foods,Australia,16244500,
FIN.AX,FINRESOURC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,5542129,
FLC.AX,FLUENCE FPO,Industrials,Pollution & Treatment Controls,United States,143716432,
FLN.AX,FREELANCER FPO,Industrials,Specialty Business Services,Australia,299061856,419
FLOT.AX,error,,,,,
FLT.AX,FLIGHT CTR FPO,Consumer Cyclical,Travel Services,Australia,3688284160,10615
FMG.AX,FORTESCUE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,62041047040,9210
FML.AX,FOCUS MIN FPO,Basic Materials,Gold,Australia,52997208,
FMS.AX,FLINDERS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,209372752,
FNP.AX,FREEDOMFGL FPO,Consumer Defensive,Packaged Foods,Australia,141325584,650
FNT.AX,FRONTIER FPO,Basic Materials,Gold,Australia,8314734,
FOD.AX,FOOD REV FPO,Consumer Defensive,Packaged Foods,Australia,34441880,
FOOD.AX,error,,,,,
FOR.AX,FORAGER AU UNITS,,,Australia,162796912,
FPC.AX,FATGBLCONT FPO,Financial Services,Asset Management,Australia,51249424,
FPH.AX,F&P HEALTH FPO NZX,Healthcare,Medical Instruments & Supplies,New Zealand,17089945600,4710
FPL.AX,FREMONTPET FPO,Energy,Oil & Gas E&P,United States,14035530,
FPP.AX,FAT PR GPF UNITS,Real Estate,REIT—Diversified,Australia,18222640,
FRI.AX,FINBAR FPO,Real Estate,Real Estate—Development,Australia,238107632,
FRM.AX,FARM PRIDE FPO,Consumer Defensive,Farm Products,Australia,18209466,
FRN.AX,delisted,,,,,
FRX.AX,FLEXIROAM FPO,Communication Services,Telecom Services,Malaysia,24031056,
FSA.AX,FSA GROUP FPO,Financial Services,Credit Services,Australia,131037896,127
FSF.AX,FONTERRA UNIT NZX,Financial Services,Asset Management,New Zealand,483942848,
FSG.AX,FIELD SOLU FPO,Communication Services,Telecom Services,Australia,48570248,
FSI.AX,FLAGSHIP FPO,Financial Services,Asset Management,Australia,59981868,
FTC.AX,error,,,,,
FTT.AX,FACTOR TH FPO,Healthcare,Biotechnology,Australia,5214200,
FTZ.AX,FERTOZ FPO,Basic Materials,Agricultural Inputs,Australia,11178160,
FUEL.AX,error,,,,,
FUN.AX,FUNTASTIC FPO,Consumer Cyclical,Leisure,Australia,88827688,27
FWD.AX,FLEETWOOD FPO,Industrials,Engineering & Construction,Australia,245988864,
FXL.AX,delisted,,,,,
FYI.AX,FYI RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,174997328,
FZO.AX,FAMILYZONE FPO,Technology,Software—Infrastructure,Australia,177797360,
FZR.AX,FZRIVCORP FPO,Energy,Oil & Gas E&P,Australia,14034019,
G1A.AX,GALENA MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,143485056,
G88.AX,MILE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,6396936,
GAL.AX,GALILEO FPO,Basic Materials,Other Industrial Metals & Mining,Australia,31482218,
GAP.AX,GALE PAC FPO,Consumer Cyclical,Textile Manufacturing,Australia,85371216,
GAS.AX,STATE GAS FPO,Energy,Oil & Gas E&P,Australia,98628240,
GBE.AX,GLOBE MET FPO,Basic Materials,Other Industrial Metals & Mining,Australia,17239114,
GBM.AX,delisted,,,,,
GBND.AX,error,,,,,
GBP.AX,delisted,,,,,
GBR.AX,GREATBOULD FPO,Basic Materials,Other Industrial Metals & Mining,Australia,9967175,
GBZ.AX,GBMRESOURC FPO,Basic Materials,Gold,Australia,42868780,
GC1.AX,GLENNON FPO,Financial,Asset Management,Australia,35862960,
GCI.AX,GRYPHON UNITS,Financial,Asset Management,Australia,412254016,
GCR.AX,GOLD CROSS FPO,Basic Materials,Gold,Australia,1930818,
GCY.AX,GASCOYNE FPO,Basic Materials,Gold,Australia,131700448,
GDF.AX,GARDAPRGRP STAPLED,Real Estate,Real Estate Services,Australia,257237712,
GDG.AX,GEN DEV FPO,Financial Services,Financial Conglomerates,Australia,142477376,
GDI.AX,GDI PROP STAPLED,Real Estate,REIT—Office,Australia,1764307712,
GDX.AX,error,,,,,
GEAR.AX,error,,,,,
GED.AX,GOLD DEEP FPO,Basic Materials,Other Industrial Metals & Mining,Australia,8523361,
GEM.AX,G8 EDUCATE FPO,Consumer Defensive,Education & Training Services,Australia,915181248,7417
GES.AX,GENESISRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,7045569,
GEV.AX,GLOBENEVEN FPO,Energy,Oil & Gas E&P,Australia,43403328,
GFI.AX,delisted,,,,,
GFL.AX,GBL MASTER FPO,Financial Services,Asset Management,Australia,21875328,
GGE.AX,GRAND GULF FPO,Energy,Oil & Gas E&P,Australia,4604988,
GGG.AX,GREENLAND FPO,Basic Materials,Other Industrial Metals & Mining,Australia,214559984,
GGUS.AX,error,,,,,
GGX.AX,GAS2GRID FPO,Energy,Oil & Gas E&P,Australia,6133650,
GIB.AX,GIBBRIVER FPO,Basic Materials,Other Precious Metals & Mining,Australia,18824300,5
GID.AX,delisted,,,,,
GLA.AX,GLADIATOR FPO,Basic Materials,Gold,Australia,6137765,
GLB.AX,GLOBE INTL FPO,Consumer Cyclical,Apparel Manufacturing,Australia,203172624,
GLE.AX,GLG CORP FPO,Consumer Cyclical,Apparel Manufacturing,Singapore,18895500,
GLH.AX,GLOBALHE FPO,Healthcare,Health Information Services,Australia,19786200,
GLIN.AX,error,,,,,
GLL.AX,GAL ENERGY FPO,Energy,Oil & Gas E&P,Australia,225874656,
GLN.AX,GALANLITH FPO,Basic Materials,Other Industrial Metals & Mining,Australia,123726168,
GLV.AX,GLOBALOILG FPO,Energy,Oil & Gas E&P,Australia,22145762,
GMA.AX,GENWORTH FPO,Financial Services,Insurance—Specialty,Australia,1093162112,181
GMC.AX,GULFMANGA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,26241000,
GMD.AX,GEN MINS FPO,Basic Materials,Gold,Australia,132124008,
GME.AX,GME RES. FPO,Basic Materials,Other Industrial Metals & Mining,Australia,35082624,
GMG.AX,GOOD GROUP STAPLED,Real Estate,REIT—Diversified,Australia,33715597312,958
GML.AX,GATEWAY FPO,Basic Materials,Gold,Australia,51398284,
GMN.AX,GOLDMOUNTN FPO,Basic Materials,Gold,Australia,31238002,
GMR.AX,GOLDEN RIM FPO,Basic Materials,Gold,Australia,22763608,
GMV.AX,delisted,,,,,
GNC.AX,GRAINCORP FPO,Consumer Defensive,Farm Products,Australia,1176319872,2000
GNE.AX,GENESIS NZ FPO NZX,Utilities,Utilities—Independent Power Producers,New Zealand,3324283904,
GNG.AX,GR ENGIN FPO,Industrials,Engineering & Construction,Australia,199371584,
GNM.AX,GREATNORTH FPO,Basic Materials,Gold,Australia,9079200,
GNX.AX,GENEXPOWER FPO,Utilities,Utilities—Renewable,Australia,117646376,
GO2.AX,GO2PEOPLE FPO,Industrials,Staffing & Employment Services,Australia,7057600,
GOLD.AX,error,,,,,
GOO.AX,GOOROO FPO,Technology,Software—Application,Australia,6285675,
GOR.AX,GOLDROAD FPO,Basic Materials,Gold,Australia,1074674816,69
GOVT.AX,error,,,,,
GOW.AX,GOWING BRS FPO,Financial Services,Asset Management,Australia,112657016,
GOZ.AX,GROWTHPRO STAPLED,Real Estate,REIT—Diversified,Australia,2571409408,28
GPR.AX,GEO PAC FPO,Basic Materials,Gold,Australia,169237536,
GPS.AX,GPS FPO,Real Estate,Real Estate Services,Singapore,4954278,
GPT.AX,GPT STAPLED,Real Estate,REIT—Diversified,Australia,8863081472,
GPX.AX,delisted,,,,,
GRB.AX,delisted,,,,,
GRL.AX,GODOLPHIN FPO,Basic Materials,Other Precious Metals & Mining,Australia,16822100,
GRNV.AX,error,,,,,
GROW.AX,error,,,,,
GRR.AX,GRANGE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,561309952,
GRV.AX,GREENVALE FPO,Energy,Oil & Gas E&P,Australia,67688104,4
GSM.AX,GOLDENSTAT FPO,Basic Materials,Gold,Australia,10265304,
GSN.AX,GREATSOUTH FPO,Basic Materials,Other Precious Metals & Mining,Australia,26846180,
GSS.AX,GENETICSIG FPO,Healthcare,Diagnostics & Research,Australia,226472720,
GSW.AX,delisted,,,,,
GTE.AX,GREAT WEST FPO,Basic Materials,Other Industrial Metals & Mining,Australia,32006530,
GTG.AX,GENE TECH FPO,Healthcare,Diagnostics & Research,Australia,81150560,
GTK.AX,GENTRACK FPO NZX,Technology,Software—Infrastructure,New Zealand,137646288,
GTN.AX,GTNETWORK FPO,Communication Services,Advertising Agencies,Australia,92569976,
GTR.AX,GTI RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,15468433,
GUD.AX,G.U.D. FPO,Industrials,Specialty Industrial Machinery,Australia,1146182784,748
GUL.AX,GULLEWA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,14225094,
GVF.AX,GLOBALVAL FPO,Financial Services,Asset Management,United Kingdom,194876400,
GWA.AX,GWA GROUP FPO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Australia,763526464,629
GWR.AX,GWR GROUP FPO,Basic Materials,Other Industrial Metals & Mining,Australia,80238280,
GXY.AX,GALAXY RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,1217736832,
HACK.AX,error,,,,,
HAS.AX,HASTTECH FPO,Basic Materials,Other Industrial Metals & Mining,Australia,279196448,21
HAV.AX,HAVILAH FPO,Basic Materials,Other Industrial Metals & Mining,Australia,65849556,
HAW.AX,HAWTHORN FPO,Basic Materials,Gold,Australia,20677992,
HBRD.AX,error,,,,,
HCD.AX,HYDROCARB FPO,Basic Materials,Specialty Chemicals,Australia,10126670,
HCH.AX,HOT CHILI FPO,Basic Materials,Copper,Australia,131946792,
HCT.AX,HOLISTA FPO,Consumer Defensive,Packaged Foods,Australia,17346986,
HE8.AX,HELIOS FPO,Energy,Oil & Gas E&P,Australia,279471488,
HEUR.AX,error,,,,,
HFR.AX,HIGHFIELD FPO,Basic Materials,Agricultural Inputs,Spain,224128000,
HGH.AX,HEARTLAND FPO NZX,Financial Services,Mortgage Finance,New Zealand,953342592,
HGL.AX,HUDSON INV FPO,Real Estate,Real Estate—Development,Australia,17807970,
HGM.AX,HIGHGRADE FPO,Basic Materials,Gold,Australia,3917296,
HGO.AX,HILLGROVE FPO,Basic Materials,Copper,Australia,44974512,8
HHM.AX,HAMPTON FPO,Basic Materials,Gold,Australia,7370125,
HHY.AX,HASTING HY ORD UNITS,Financial Services,Asset Management,Australia,3646732,
HIL.AX,HILLS FPO,Industrials,Security & Protection Services,Australia,34797900,350
HIP.AX,delisted,,,,,
HIT.AX,HITECH GRP FPO,Industrials,Staffing & Employment Services,Australia,69030000,14
HJPN.AX,error,,,,,
HLA.AX,HEALTHIA FPO,Healthcare,Medical Care Facilities,Australia,155153296,
HLO.AX,HELLOWORLD FPO,Consumer Cyclical,Travel Services,Australia,344162176,1508
HLS.AX,HEALIUS FPO,Healthcare,Medical Care Facilities,Australia,2629152768,12500
HLX.AX,HELIX FPO,Basic Materials,Other Industrial Metals & Mining,Australia,14610570,
HM1.AX,HEARTS MND FPO,Financial,Asset Management,Australia,1041750016,
HMC.AX,HOME CO STAPLED,Real Estate,Real Estate—Diversified,Australia,,
HMD.AX,HERAMED FPO,Healthcare,Medical Devices,Australia,17067440,
HMO.AX,delisted,,,,,
HMX.AX,HAMMER FPO,Basic Materials,Other Precious Metals & Mining,Australia,68257912,
HNG.AX,HGL LTD FPO,Industrials,Conglomerates,Australia,28927000,
HNR.AX,error,,,,,
HOG.AX,delisted,,,,,
HOR.AX,HORSESHOE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,2335824,
HOT.AX,delisted,,,,,
HPI.AX,HOTELPROP STAPLED,Real Estate,REIT—Diversified,Australia,534126080,
HPR.AX,HIGH PEAK FPO,Energy,Oil & Gas E&P,Australia,10392580,
HRL.AX,HRLHOLDING FPO,Technology,Scientific & Technical Instruments,Australia,59253236,
HRN.AX,HORIZONGLD FPO,Basic Materials,Gold,Australia,36875456,1
HRR.AX,HERON FPO,Basic Materials,Other Industrial Metals & Mining,Australia,27434560,
HRZ.AX,HORIZON FPO,Basic Materials,Gold,Australia,56797500,
HSC.AX,HSCTECH FPO,Technology,Software—Infrastructure,Australia,35848060,
HSN.AX,HANSEN TEC FPO,Technology,Software—Application,Australia,1097278080,1365
HT1.AX,HT&E LTD FPO,Communication Services,Entertainment,Australia,484148064,
HT8.AX,HARRIS FPO,Consumer Cyclical,Internet Retail,Australia,31874376,18
HTA.AX,HUTCHISON FPO,Communication Services,Telecom Services,Australia,1832287616,1
HTG.AX,HARVESTTG FPO,Technology,Software—Application,Australia,187291360,16
HUB.AX,HUB24LTD FPO,Financial Services,Capital Markets,Australia,1476680448,
HUO.AX,HUON AQUA FPO,Consumer Defensive,Farm Products,Australia,277978688,723
HVM.AX,HAPPY VAL FPO,Consumer Defensive,Packaged Foods,New Zealand,31879502,
HVN.AX,HARVEY FPO,Consumer Cyclical,Department Stores,Australia,7413758976,5732
HVST.AX,error,,,,,
HWH.AX,HOUSTONWHL FPO,Technology,Software—Application,Australia,13873174,
HWK.AX,HAWKMINE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,67011628,
HXG.AX,HEXAGON FPO,Basic Materials,Other Industrial Metals & Mining,Australia,38446748,
HYD.AX,HYDRIX FPO,Technology,Scientific & Technical Instruments,Australia,33374204,60
HZN.AX,HOR OIL FPO,Energy,Oil & Gas E&P,Australia,109366320,23
HZR.AX,HAZERGROUP FPO,Basic Materials,Chemicals,Australia,162775216,
IAA.AX,error,,,,,
IAF.AX,error,,,,,
IAG.AX,INSUR.AUST FPO,Financial Services,Insurance—Property & Casualty,Australia,11807828992,
IAM.AX,delisted,,,,,
IAP.AX,IRONGATEGP STAPLED,Real Estate,REIT—Diversified,Australia,813026368,
IBC.AX,IRONBARK FPO,Financial Services,Asset Management,Australia,58504324,
IBG.AX,IRONB ZINC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,28014002,
IBX.AX,IMAGIONBIO FPO,Healthcare,Diagnostics & Research,United States,160273104,
ICE.AX,ICETANALIM FPO,Technology,Software—Application,Australia,12016695,
ICG.AX,INCA MINLS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,37878992,
ICI.AX,ICANDY FPO,Communication Services,Electronic Gaming & Multimedia,Australia,62893268,
ICN.AX,ICONENERGY FPO,Energy,Oil & Gas E&P,Australia,10159319,
ICQ.AX,ICAR ASIA FPO,Communication Services,Internet Content & Information,Malaysia,130914904,394
ICS.AX,ICSGLOBAL FPO,Healthcare,Health Information Services,Australia,21574200,
ICT.AX,ICOLLEGE FPO,Consumer Defensive,Education & Training Services,Australia,78511280,
ICU.AX,delisted,,,,,
ID8.AX,IDENTITII FPO,Technology,Software—Application,Australia,20491786,
IDA.AX,INDIANARES FPO,Basic Materials,Other Precious Metals & Mining,Australia,23256338,
IDT.AX,IDT AUST FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,99699600,
IDX.AX,INTEG DIAG FPO,Healthcare,Diagnostics & Research,Australia,941103232,1149
IDZ.AX,INDSKYDIVE FPO,Consumer Cyclical,Leisure,Australia,6397300,
IEC.AX,INTRA ENGY FPO,Energy,Thermal Coal,Australia,2714068,
IEL.AX,IEL FPO,Consumer Defensive,Education & Training Services,Australia,6855415296,
IEM.AX,error,,,,,
IEQ.AX,INTER.EQ FPO,Consumer Cyclical,Lodging,Australia,,
IEU.AX,error,,,,,
IFL.AX,IOOF FPO,Financial Services,Asset Management,Australia,2327418880,
IFM.AX,INFOMEDIA FPO,Technology,Software—Application,Australia,577834176,300
IFN.AX,INFIGEN STAPLED,Utilities,Diversified Utilities,Australia,902797504,
IFRA.AX,error,,,,,
IFT.AX,INFRATIL FPO NZX,Utilities,Utilities—Renewable,New Zealand,4625825280,3760
IGB.AX,error,,,,,
IGE.AX,INT ENERGY FPO,Utilities,Utilities—Renewable,Australia,51203488,
IGL.AX,IVEGROUP FPO,Communication Services,Advertising Agencies,Australia,213464640,1700
IGN.AX,IGNITE FPO,Industrials,Staffing & Employment Services,Australia,5554096,70
IGO.AX,IGOLIMITED FPO,Basic Materials,Other Industrial Metals & Mining,Australia,4755642880,
IHCB.AX,error,,,,,
IHD.AX,error,,,,,
IHEB.AX,error,,,,,
IHHY.AX,error,,,,,
IHL.AX,INHEALTH FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,221913296,
IHOO.AX,error,,,,,
IHR.AX,INTELLIHR FPO,Technology,Software—Application,Australia,84761640,
IHVV.AX,error,,,,,
IHWL.AX,error,,,,,
IIND.AX,error,,,,,
IJH.AX,error,,,,,
IJP.AX,error,,,,,
IJR.AX,error,,,,,
IKE.AX,IKE GPS FPO NZX,Technology,Scientific & Technical Instruments,United States,120812464,
IKO.AX,error,,,,,
IKW.AX,IKWEZI FPO,Energy,Thermal Coal,South Africa,12601500,
ILB.AX,error,,,,,
ILC.AX,error,,,,,
ILU.AX,ILUKA RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,2862152704,3354
IMA.AX,IMAGE RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,183545904,
IMC.AX,IMMURON FPO,Healthcare,Biotechnology,Australia,44820000,
IMD.AX,IMDEX FPO,Industrials,Specialty Industrial Machinery,Australia,654145792,485
IME.AX,IMEXHS FPO,Healthcare,Health Information Services,Australia,65824668,
IMM.AX,IMMUTEP FPO,Healthcare,Biotechnology,Australia,298413504,
IMPQ.AX,error,,,,,
IMR.AX,IMRICOR CDI FORUS,Healthcare,Medical Devices,United States,263867088,
IMS.AX,IMPELUS FPO,Communication Services,Telecom Services,Australia,4820076,
IMU.AX,IMUGENE FPO,Healthcare,Biotechnology,Australia,571152000,
INA.AX,INGENIA STAPLED,Real Estate,REIT—Residential,Australia,1662658688,
INCM.AX,error,,,,,
INES.AX,error,,,,,
INF.AX,INF LITHI FPO,Basic Materials,Other Industrial Metals & Mining,Australia,76470056,
ING.AX,INGHAMS FPO,Consumer Defensive,Farm Products,Australia,1338048000,
INIF.AX,error,,,,,
INP.AX,INCENTIA FPO,Technology,Software—Infrastructure,Australia,33513640,
INR.AX,IONEER FPO,Basic Materials,Other Industrial Metals & Mining,Australia,768054144,
INV.AX,INVESTSGRP FPO,Financial Services,Financial Conglomerates,Australia,24231900,
IOD.AX,IODM FPO,Technology,Software—Application,Australia,85674304,10
IOO.AX,error,,,,,
IOZ.AX,error,,,,,
IP1.AX,INPAYTECH FPO,Technology,Information Technology Services,Australia,41596964,
IPB.AX,IPB PET FPO,Energy,Oil & Gas E&P,Australia,9466215,
IPC.AX,IM PACIFIC FPO,Financial Services,Asset Management,Australia,5828574,
IPD.AX,IMPEDIMED FPO,Healthcare,Medical Devices,Australia,144353760,69
IPH.AX,IPHLIMITED FPO,Industrials,Consulting Services,Australia,1440062592,900
IPL.AX,INCITEC PV FPO,Basic Materials,Specialty Chemicals,Australia,5690734080,
IPT.AX,IMPACT MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,40960468,
IQ3.AX,IQ3CORP FPO,Financial Services,Capital Markets,Australia,16694560,
IRD.AX,IRON ROAD FPO,Basic Materials,Steel,Australia,180510080,
IRE.AX,IRESS FPO,Technology,Software—Application,Australia,1788265472,2333
IRI.AX,INT RESRCH FPO,Technology,Software—Application,Australia,382317312,264
IS3.AX,ISYNERGY FPO,Communication Services,Advertising Agencies,Malaysia,8634182,
ISD.AX,ISENTIAGRP FPO,Technology,Software—Application,Australia,19611364,1100
ISEC.AX,error,,,,,
ISO.AX,error,,,,,
ISU.AX,ISELECT FPO,Communication Services,Internet Content & Information,Australia,54465248,458
ISX.AX,ISIGNTHIS FPO,Technology,Software—Infrastructure,Australia,1169477888,
ITG.AX,INTEGA GRP FPO,Industrials,Engineering & Construction,Australia,177288000,
IVC.AX,INVOCARE FPO,Consumer Cyclical,Personal Services,Australia,1635092352,
IVE.AX,error,,,,,
IVO.AX,INVIGORGRP FPO,Technology,Information Technology Services,Australia,3800975,
IVQ.AX,delisted,,,,,
IVR.AX,INVESTIGAT FPO,Basic Materials,Other Industrial Metals & Mining,Australia,103268096,
IVT.AX,INVENTIS FPO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Australia,9499660,
IVV.AX,error,,,,,
IVX.AX,INVION FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,49840108,
IVZ.AX,INVICTUS FPO,Energy,Oil & Gas E&P,Australia,69223000,
IWLD.AX,error,,,,,
IXC.AX,INVEX THER FPO,Healthcare,Biotechnology,Australia,59371504,
IXI.AX,error,,,,,
IXJ.AX,error,,,,,
IXR.AX,IONICRARE FPO,Basic Materials,Gold,Australia,172173616,
IXU.AX,IXUP FPO,Technology,Software—Infrastructure,Australia,84030592,
IZZ.AX,error,,,,,
JAL.AX,JAMESON FPO,Basic Materials,Coking Coal,Australia,39433160,
JAN.AX,JANISON FPO,Technology,Software—Application,Australia,145352640,145
JAT.AX,JATCORP FPO,Consumer Defensive,Packaged Foods,Australia,36153004,
JAY.AX,JAYRIDE FPO,Consumer Cyclical,Travel Services,Australia,20254080,
JBH.AX,JB HI-FI FPO,Consumer Cyclical,Specialty Retail,Australia,6199086592,12900
JCI.AX,delisted,,,,,
JCS.AX,JCURVE FPO,Technology,Software—Application,Australia,18387210,
JDR.AX,JADAR RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,23503722,
JHC.AX,JAPARA FPO,Healthcare,Medical Care Facilities,Australia,200435264,6000
JHG.AX,JANUS CDI 1:1,Financial Services,Asset Management,United Kingdom,6996370944,2006
JHL.AX,JAYEX FPO,Healthcare,Health Information Services,Australia,10873603,
JHX.AX,J HARDIE CDI 1:1,Basic Materials,Building Materials,Ireland,17477971968,4869
JIN.AX,JUMBO INT FPO,Consumer Cyclical,Gambling,Australia,798720128,151
JIP.AX,delisted,,,,,
JJF.AX,delisted,,,,,
JKA.AX,delisted,,,,,
JLG.AX,JOHNS LYNG FPO,Industrials,Engineering & Construction,Australia,862781184,1000
JMS.AX,JUPITER M FPO,Basic Materials,Other Industrial Metals & Mining,Australia,607286912,
JPR.AX,JUPITERENG FPO,Energy,Oil & Gas E&P,Australia,7055388,
JRL.AX,JINDALEE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,83112480,
JRV.AX,JERVOIS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,401145504,
JXT.AX,JAXSTALTD FPO,Technology,Software—Application,Australia,24072800,
JYC.AX,JOYCE FPO,Consumer Cyclical,Specialty Retail,Australia,71829928,
K2F.AX,K2FLYTD FPO,Technology,Software—Application,Australia,32755774,
KAI.AX,KAIROS FPO,Basic Materials,Gold,Australia,53646084,
KAM.AX,KASSET MGT FPO,Financial Services,Asset Management,Australia,19286798,
KAR.AX,KAROON FPO,Energy,Oil & Gas E&P,Australia,586864768,
KAS.AX,delisted,,,,,
KAT.AX,KATANA FPO,Financial Services,Asset Management,Australia,35929056,
KAU.AX,KAISERREEF FPO,Basic Materials,Gold,Australia,37342172,
KBC.AX,KEYBRIDGE FPO,Financial Services,Asset Management,Australia,15321451,
KCN.AX,KINGSGATE FPO,Basic Materials,Gold,Australia,194554368,
KEY.AX,KEY PETROL FPO,Energy,Oil & Gas E&P,Australia,7871720,
KFE.AX,KOGIRON FPO,Basic Materials,Steel,Australia,13548576,
KGD.AX,KULA FPO,Basic Materials,Gold,Australia,7167040,2
KGL.AX,KGL FPO,Basic Materials,Other Industrial Metals & Mining,Australia,272916064,
KGM.AX,KNORTHGOLD FPO,Basic Materials,Gold,Australia,11625120,6
KGN.AX,KOGAN.COM FPO,Consumer Cyclical,Internet Retail,Australia,1405425152,
KIN.AX,KIN MINING FPO,Basic Materials,Gold,Australia,99899000,
