,name,sector,industry,country,mktCap,fullTimeEmployees
1F2.SI,$ Union Gas,Consumer Cyclical,Specialty Retail,Singapore,164829600,
1F3.SI,Aspen,Real Estate,Real Estate—Development,Malaysia,238319408,
1F9W.SI,error,,,,,
1G1.SI,$ RE&S Hldg,Consumer Cyclical,Restaurants,Singapore,58056000,1600
1G5W.SI,error,,,,,
1G6.SI,$ No Signboard,Consumer Cyclical,Restaurants,Singapore,15258936,
1G7W.SI,error,,,,,
1H2.SI,$ Olive Tree,Real Estate,Real Estate—Diversified,Singapore,9432134,
1H3.SI,$ Clearbridge,Healthcare,Diagnostics & Research,Singapore,92582248,
1H4.SI,$ Memories,Consumer Cyclical,Leisure,Myanmar,12052104,
1H7W.SI,error,,,,,
1H8.SI,$ LY Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Malaysia,94404792,
1I5.SI,$ Ayondo,Financial Services,Capital Markets,Singapore,,
1IZW.SI,error,,,,,
1J0.SI,$ SLB Dev,Real Estate,Real Estate Services,Singapore,100430000,
1J1W.SI,error,,,,,
1J3.SI,$ Asian Healthcare,Healthcare,Medical Care Facilities,Singapore,84347608,61
1J4.SI,$ JEP,Industrials,Aerospace & Defense,Singapore,77407720,
1J5.SI,$ Hyphens Pharma,Healthcare,Pharmaceutical Retailers,Singapore,93133304,
1J7.SI,$ Jawala,Basic Materials,Lumber & Wood Production,Malaysia,20140580,72
1M7W.SI,error,,,,,
1W9W.SI,error,,,,,
3UJS.SI,error,,,,,
40B.SI,$ HealthBank,Consumer Cyclical,Lodging,Singapore,5850000,
40D.SI,$ Starburst,Industrials,Aerospace & Defense,Singapore,45385828,
40E.SI,$ Spackman,Communication Services,Entertainment,Singapore,13451621,
40F.SI,$ Alita,Basic Materials,Other Industrial Metals & Mining,Australia,115160760,
40N.SI,$ Versalink,Industrials,Business Equipment & Supplies,Malaysia,16605000,
40R.SI,error,,,,,
40T.SI,$ ISEC,Healthcare,Medical Care Facilities,Singapore,170712672,
40U.SI,$ MS Hldgs,Industrials,Rental & Leasing Services,Singapore,7460505,
40V.SI,$ Alset,Real Estate,Real Estate—Development,Singapore,111614584,
40W.SI,$ ZICO Hldgs,Industrials,Specialty Business Services,Singapore,29335140,
41B.SI,$ Huationg Global,Industrials,Engineering & Construction,Singapore,19528662,
41F.SI,$ GSS Energy,Technology,Electronic Components,Singapore,29314682,
41H.SI,$ BlackGoldNatural,Energy,Thermal Coal,Singapore,16273281,
41O.SI,$ LHN,Real Estate,Real Estate Services,Singapore,76464544,633
41S.SI,$ Magnus Energy,Energy,Oil & Gas Equipment & Services,Singapore,,16
41T.SI,$ GCCP,Basic Materials,Building Materials,Malaysia,24558450,
42C.SI,$ IX Biopharma,Healthcare,Biotechnology,Singapore,163760448,
42D.SI,$ NauticAWT,Industrials,Engineering & Construction,Singapore,12706976,
42E.SI,$ Choo Chiang,Technology,Electronics & Computer Distribution,Singapore,49920000,
42F.SI,$ Yinda Infocomm,Communication Services,Telecom Services,Singapore,63024624,
42G.SI,delisted,,,,,
42L.SI,$ TLV,Consumer Cyclical,Luxury Goods,Singapore,36361388,
42N.SI,$ IPS Securex,Industrials,Security & Protection Services,Singapore,37332988,49
42QW.SI,delisted,,,,,
42R.SI,$ Jumbo,Consumer Cyclical,Restaurants,Singapore,240516384,
42S.SI,$ Astaka,Real Estate,Real Estate—Development,Malaysia,164509840,70
42T.SI,$ Trendlines,Financial Services,Asset Management,Israel,71998376,48
42U.SI,$ Axington,Industrials,Consulting Services,Malaysia,44588060,118
42W.SI,$ China Star Food,Consumer Defensive,Packaged Foods,Singapore,29165994,393
42Z.SI,$ Eindec,Industrials,Specialty Industrial Machinery,Singapore,7539000,
43A.SI,$ GS Hldg,Industrials,Specialty Business Services,Singapore,88796632,
43B.SI,$ Secura,Industrials,Security & Protection Services,Singapore,35600176,
43E.SI,$ Anchor Resources,Basic Materials,Other Industrial Metals & Mining,Malaysia,89616664,
43F.SI,$ Acromec,Industrials,Engineering & Construction,Singapore,11085120,
43MW.SI,error,,,,,
43P.SI,$ United Global,Energy,Oil & Gas Refining & Marketing,Singapore,142294944,
43Q.SI,$ Advancer Global,Industrials,Staffing & Employment Services,Singapore,29659182,
500.SI,Tai Sin Electric,Industrials,Electrical Equipment & Parts,Singapore,161091696,984
502.SI,$ 3Cnergy,Real Estate,Real Estate—Diversified,Singapore,52139852,
504.SI,$ HS Optimus,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,26902798,519
505.SI,$ AsiaMedic,Healthcare,Diagnostics & Research,Singapore,22390400,
508.SI,$ Fuji Offset,Industrials,Specialty Industrial Machinery,Singapore,16720688,
510.SI,Hiap Seng,Industrials,Engineering & Construction,Singapore,6075000,
528.SI,Second Chance,Consumer Cyclical,Luxury Goods,Singapore,203923168,
532.SI,$ DISA,Technology,Software—Application,Singapore,10038701,
533.SI,ABR,Consumer Cyclical,Restaurants,Singapore,126627480,
539.SI,$ CPH,Industrials,Conglomerates,Singapore,8604610,
540.SI,$ Tung Lok Rest,Consumer Cyclical,Restaurants,Singapore,39788000,
541.SI,$ Abundance Intl,Basic Materials,Chemicals,Singapore,29478870,
543.SI,Noel Gifts Intl,Consumer Cyclical,Specialty Retail,Singapore,19982820,131
544.SI,CSE Global,Technology,Information Technology Services,Singapore,271573024,1420
546.SI,$ Medtecs Intl,Healthcare,Medical Instruments & Supplies,Taiwan,521940448,
554.SI,King Wan,Industrials,Engineering & Construction,Singapore,15363788,
557.SI,$ Viking Offshore,Energy,Oil & Gas Equipment & Services,Singapore,4394880,
558.SI,UMS,Technology,Semiconductor Equipment & Materials,Singapore,688124672,
561.SI,delisted,,,,,
564.SI,Spindex Ind,Industrials,Tools & Accessories,Singapore,134977040,
566.SI,SHS,Industrials,Metal Fabrication,Singapore,110985872,
567.SI,$ Colex,Industrials,Waste Management,Singapore,29155060,
569.SI,Vicplas Intl,Healthcare,Medical Devices,Singapore,124932120,
56OW.SI,error,,,,,
570.SI,Transit Concrete,Industrials,Rental & Leasing Services,Singapore,9673121,
571.SI,$ IP Softcom,Industrials,Specialty Business Services,Singapore,32209628,
573.SI,Challenger,Technology,Electronics & Computer Distribution,Singapore,195042512,
575.SI,ASTI^,Technology,Semiconductor Equipment & Materials,Singapore,22915586,
578.SI,KS Energy^,Energy,Oil & Gas Drilling,Singapore,17036110,
579.SI,Oceanus^,Consumer Defensive,Farm Products,Singapore,947579136,
580.SI,$ Santak,Technology,Electronic Components,Singapore,6454860,
581.SI,$ Sunrise Shares,Real Estate,Real Estate Services,Singapore,8582817,
583.SI,$ Progen,Industrials,Building Products & Equipment,Singapore,17182528,
584.SI,$ OEL,Real Estate,Real Estate Services,Singapore,14007029,
585.SI,$ Asian Micro,Energy,Oil & Gas Midstream,Singapore,18698880,
586.SI,$ Global Dragon,Real Estate,Real Estate—Diversified,Singapore,34780724,
594.SI,$ CWX Global,Energy,Oil & Gas E&P,Singapore,19500100,
595.SI,$ GKE,Industrials,Integrated Freight & Logistics,Singapore,98440744,
596.SI,Pavillon,Consumer Cyclical,Restaurants,Singapore,8918227,
59NW.SI,error,,,,,
5A1B.SI,delisted,,,,,
5AB.SI,Trek 2000 Intl,Technology,Communication Equipment,Singapore,35459284,
5AE.SI,$ Pollux Prop,Real Estate,Real Estate—Development,Singapore,93821984,
5AI.SI,$ P5 Capital,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,24133338,
5AL.SI,$ Annica,Energy,Oil & Gas Equipment & Services,Singapore,16674800,
5AM.SI,$ Asiatravel.com,Consumer Cyclical,Travel Services,Singapore,12131424,
5AU.SI,AP Oil,Energy,Oil & Gas Refining & Marketing,Singapore,29286520,
5BI.SI,$ Polaris,Consumer Cyclical,Specialty Retail,Singapore,68212808,
5BS.SI,$ Sen Yue,Basic Materials,Other Industrial Metals & Mining,Singapore,21654160,
5CF.SI,OKP,Industrials,Engineering & Construction,Singapore,55253160,
5CP.SI,Silverlake Axis,Technology,Software—Application,Malaysia,644407488,1909
5CQ.SI,error,,,,,
5CR.SI,$ Asiatic,Utilities,Utilities—Independent Power Producers,Singapore,12451681,
5CT.SI,$ EcoWise,Industrials,Waste Management,Singapore,32366846,
5DD.SI,Micro-Mechanics,Technology,Semiconductor Equipment & Materials,Singapore,436560480,523
5DL.SI,Koon,Industrials,Engineering & Construction,Singapore,10228302,
5DM.SI,Ying Li Intl,Real Estate,Real Estate Services,Singapore,181549856,
5DN.SI,error,,,,,
5DO.SI,Sakae,Consumer Cyclical,Restaurants,Singapore,20083968,
5DP.SI,Heeton,Real Estate,Real Estate Services,Singapore,97547000,
5DS.SI,$ MegaChem,Basic Materials,Specialty Chemicals,Singapore,53320000,
5DX.SI,$ Metal Component,Industrials,Metal Fabrication,Singapore,12345927,
5EB.SI,$ CFM,Industrials,Metal Fabrication,Singapore,7658330,
5EC.SI,Reenova,Basic Materials,Other Industrial Metals & Mining,Singapore,20232750,
5EF.SI,$ Adventus,Technology,Electronics & Computer Distribution,Singapore,31209922,
5EG.SI,$ Zhongxin Fruit,Consumer Defensive,Beverages—Non-Alcoholic,Singapore,41162940,
5EK.SI,$ SinoCloud,Technology,Information Technology Services,Hong Kong,15878101,
5EL.SI,$ Lasseters Intl,Consumer Cyclical,Resorts & Casinos,Malaysia,18843670,
5EN.SI,error,,,,,
5EV.SI,$ Hosen,Consumer Defensive,Food Distribution,Singapore,29645856,
5EW.SI,$ Pan Asian,Consumer Cyclical,Auto Parts,Singapore,7068666,
5F4.SI,$ Figtree,Real Estate,Real Estate—Development,Singapore,27745828,
5F7.SI,$ Wilton Resources,Basic Materials,Gold,Singapore,76851000,
5FH.SI,error,,,,,
5FL.SI,Falcon Energy,Energy,Oil & Gas Drilling,Singapore,24122934,
5FW.SI,$ Acesian Partners,Industrials,Specialty Industrial Machinery,Singapore,8474466,
5FX.SI,$ New Wave,Basic Materials,Aluminum,Singapore,17274700,
5G1.SI,$ EuroSports Gbl,Consumer Cyclical,Auto & Truck Dealerships,Singapore,71543728,72
5G2.SI,$ KimHeng Offshore,Energy,Oil & Gas Equipment & Services,Singapore,26192560,
5G3.SI,$ TalkMed,Healthcare,Medical Care Facilities,Singapore,554408384,
5G4.SI,$ Rich Capital,Real Estate,Real Estate—Development,Singapore,22028010,
5G9.SI,$ Tritech,Industrials,Engineering & Construction,Singapore,16402756,
5GD.SI,Sunpower,Industrials,Pollution & Treatment Controls,China,613649664,
5GF.SI,Nico Steel^,Basic Materials,Steel,Singapore,4962170,
5GI.SI,Interra Resource^,Energy,Oil & Gas E&P,Singapore,23597964,
5GJ.SI,AusGroup,Industrials,Engineering & Construction,Australia,91896896,
5GZ.SI,$ HGH,Industrials,Electrical Equipment & Parts,Singapore,17808600,
5H0.SI,SingHaiyi,Real Estate,Real Estate—Development,Singapore,290630048,43
5HC.SI,$ Ntegrator Intl,Technology,Information Technology Services,Singapore,11719400,
5HG.SI,$ Edition,Consumer Defensive,Farm Products,Singapore,20087360,
5HH.SI,$ Sinjia Land,Consumer Cyclical,Lodging,Singapore,4426825,
5HT.SI,$ Imperium Crown,Consumer Cyclical,Lodging,Singapore,11046000,
5HV.SI,$ Koh Eco,Industrials,Engineering & Construction,Singapore,135921808,
5I0.SI,$ QT Vascular,Healthcare,Medical Devices,Singapore,17915602,
5I1.SI,$ KOP,Consumer Cyclical,Lodging,Singapore,45426364,
5I4.SI,$ ICP Ltd,Consumer Cyclical,Lodging,Singapore,28005208,
5IC.SI,SingHoldings,Real Estate,Real Estate Services,Singapore,166412928,
5IE.SI,Lorenzo,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,7030400,
5IF.SI,$ Natural Cool,Industrials,Building Products & Equipment,Singapore,10769264,
5IG.SI,Gallant Venture,Consumer Cyclical,Auto & Truck Dealerships,Singapore,748629248,
5JK.SI,Hiap Hoe,Real Estate,Real Estate Services,Singapore,303509920,
5JS.SI,Indofood Agri,Consumer Defensive,Farm Products,Singapore,425752576,
5KI.SI,Soup Restaurant,Consumer Cyclical,Restaurants,Singapore,26536160,
5LE.SI,$ Sitra,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,20881102,
5LY.SI,MarcoPolo Marine,Industrials,Marine Shipping,Singapore,70452400,
5MD.SI,$ Soon Lian,Basic Materials,Aluminum,Singapore,8640000,
5ME.SI,Ezion,Energy,Oil & Gas Equipment & Services,Singapore,160304432,
5ML.SI,$ Old Chang Kee,Consumer Defensive,Packaged Foods,Singapore,84962496,
5MM.SI,error,,,,,
5MQ.SI,$ Epicentre,Consumer Cyclical,Specialty Retail,Singapore,2870550,
5MZ.SI,KingsmenCreative,Industrials,Consulting Services,Singapore,55535700,
5N4W.SI,error,,,,,
5NF.SI,Mencast^,Energy,Oil & Gas Equipment & Services,Singapore,15814151,
5NG.SI,$ Healthway Med,Healthcare,Medical Care Facilities,Singapore,158176896,
5NK.SI,error,,,,,
5NV.SI,Chasen,Industrials,Conglomerates,Singapore,23221620,
5OC.SI,$ Koyo Intl,Industrials,Engineering & Construction,Singapore,12338495,
5OI.SI,$ Japan Foods,Consumer Cyclical,Restaurants,Singapore,54919308,473
5OQ.SI,$ Teho Intl,Energy,Oil & Gas Equipment & Services,Singapore,10829550,
5OR.SI,$ Heatec Jietong,Energy,Oil & Gas Equipment & Services,Singapore,3565811,
5OT.SI,$ SingMedical,Healthcare,Medical Care Facilities,Singapore,183392176,
5OU.SI,error,,,,,
5OX.SI,$ Mary Chia,Consumer Cyclical,Personal Services,Singapore,26007554,
5PC.SI,Goodland,Real Estate,Real Estate—Development,Singapore,54003004,
5PD.SI,$ Hengyang Petro,Energy,Oil & Gas Midstream,China,33571232,
5PF.SI,$ Jason Marine,Technology,Scientific & Technical Instruments,Singapore,13649999,127
5PL.SI,$ SBI Offshore,Energy,Oil & Gas Equipment & Services,Singapore,9487840,5
5PO.SI,$ Hiap Tong,Industrials,Rental & Leasing Services,Singapore,17867770,
5QR.SI,$ MSM Intl,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Malaysia,2950948,
5QT.SI,$ Charisma Energy,Utilities,Utilities—Renewable,Singapore,26332800,
5QY.SI,$ Net Pacific Fin,Financial Services,Mortgage Finance,Singapore,12615120,
5RA.SI,$ AP Strategic,Real Estate,Real Estate Services,Singapore,17825700,
5RC.SI,$ ES,Industrials,Aerospace & Defense,Singapore,8472000,
5RE.SI,$ Asia Vets,Healthcare,Medical Care Facilities,Singapore,9207198,
5RF.SI,$ Mercurius,Real Estate,Real Estate—Diversified,Singapore,51894400,
5SO.SI,Duty Free Intl,Consumer Cyclical,Specialty Retail,Singapore,95856000,
5SR.SI,Zhongmin Baihui,Consumer Cyclical,Department Stores,Singapore,155354768,
5SY.SI,$ OneApex,Financial Services,Asset Management,Singapore,14364660,
5TI.SI,$ Kitchen Culture,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,30575878,
5TJ.SI,$ Far East,Industrials,Specialty Industrial Machinery,Singapore,11926434,
5TN.SI,$ Medi Lifestyle,Energy,Oil & Gas Equipment & Services,Malaysia,15279373,
5TP.SI,$ CNMC Goldmine,Basic Materials,Gold,Singapore,91730920,
5TR.SI,$ Libra,Industrials,Engineering & Construction,Singapore,7465220,
5TS.SI,error,,,,,
5TT.SI,Keong Hong,Industrials,Engineering & Construction,Singapore,78728352,300
5TW.SI,error,,,,,
5TY.SI,$ Advanced Systems,Technology,Semiconductor Equipment & Materials,Singapore,44648200,
5UA.SI,$ Starland,Real Estate,Real Estate—Development,Singapore,10999707,
5UF.SI,$ Maxi-Cash Fin,Consumer Cyclical,Luxury Goods,Singapore,183228640,
5UJ.SI,$ Neo,Industrials,Specialty Business Services,Singapore,75885768,1400
5UL.SI,$ Atlantic Nav,Industrials,Marine Shipping,Singapore,23558040,
5UN.SI,$ Sincap,Energy,Thermal Coal,Singapore,11907000,
5UO.SI,$ Sysma,Industrials,Engineering & Construction,Singapore,34067116,357
5UX.SI,Oxley,Real Estate,Real Estate—Development,Singapore,1054617472,
5VC.SI,$ Kori,Industrials,Engineering & Construction,Singapore,15475200,
5VI.SI,$ Boldtek,Industrials,Engineering & Construction,Singapore,13364999,
5VJ.SI,Halcyon Agri,Basic Materials,Chemicals,Singapore,454577856,15000
5VP.SI,$ GDS Global,Industrials,Building Products & Equipment,Singapore,6720000,79
5VS.SI,Hafary,Industrials,Building Products & Equipment,Singapore,62860300,325
5WA.SI,$ OUE Lippo HC,Healthcare,Medical Care Facilities,Singapore,191054592,
5WE.SI,$ Moya Asia,Utilities,Utilities—Regulated Water,Singapore,290047680,
5WF.SI,$ ISOTeam,Real Estate,Real Estate Services,Singapore,47724224,366
5WG.SI,$ SingaporeKitchen,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,9300000,
5WH.SI,$ Rex Intl,Energy,Oil & Gas E&P,Singapore,231812960,
5WJ.SI,$ MoneyMax Fin,Consumer Cyclical,Specialty Retail,Singapore,88450000,
5WV.SI,$ AsiaPhos,Basic Materials,Other Industrial Metals & Mining,Singapore,22693440,
5YTW.SI,delisted,,,,,
600.SI,error,,,,,
7PMS.SI,error,,,,,
7QQS.SI,error,,,,,
8A1.SI,Forise Int,Financial Services,Asset Management,Singapore,5069400,
8C5W.SI,error,,,,,
8I2W.SI,error,,,,,
8K7.SI,$ UGHealthcare,Healthcare,Medical Instruments & Supplies,Malaysia,354348928,1150
8YLS.SI,error,,,,,
8YY.SI,$ Biolidics,Healthcare,Medical Devices,Singapore,72612928,
94RW.SI,error,,,,,
983W.SI,error,,,,,
9EFW.SI,error,,,,,
9FDW.SI,error,,,,,
9HSW.SI,error,,,,,
9KVW.SI,error,,,,,
9MDW.SI,error,,,,,
9QJW.SI,error,,,,,
9T9W.SI,error,,,,,
A04.SI,ASL Marine^,Industrials,Aerospace & Defense,Singapore,32092616,
A05.SI,a AVJennings A$,Real Estate,Real Estate—Development,Australia,217333472,
A13.SI,$ Allied Tech,Industrials,Metal Fabrication,Singapore,,
A17U.SI,Ascendas Reit,Real Estate,REIT—Industrial,Singapore,12183144448,
A26.SI,Sinarmas Land,Real Estate,Real Estate—Development,Singapore,1042514240,
A30.SI,Aspial,Real Estate,Real Estate Services,Singapore,238682736,
A31.SI,Addvalue Tech,Technology,Communication Equipment,Singapore,47225008,
A33.SI,Blumont,Industrials,Specialty Business Services,Singapore,110283208,
A34.SI,Amara,Consumer Cyclical,Lodging,Singapore,235736880,
A35.SI,error,,,,,
A50.SI,Thomson Medical,Healthcare,Medical Care Facilities,Singapore,3067155968,
A52.SI,$ AnnAik,Basic Materials,Steel,Singapore,17311860,
A55.SI,Asia Enterprises,Basic Materials,Steel,Singapore,48440320,
A75.SI,Ace Achieve Info,Communication Services,Telecom Services,China,6016000,
A78.SI,$ Shen Yao,Basic Materials,Gold,Singapore,130824808,
A7RU.SI,Kep Infra Tr,Utilities,Utilities—Regulated Gas,Singapore,2720095232,
A7S.SI,SunVic Chemical^,Basic Materials,Chemicals,Singapore,11704022,
AAJ.SI,SunMoonFood,Consumer Defensive,Food Distribution,Singapore,24126464,
ACV.SI,FRASERS HOSPITALITY TRUST,Real Estate,REIT—Hotel & Motel,Singapore,1020817024,
ADJ.SI,$ Pine Cap,Financial Services,Financial Conglomerates,Singapore,,
ADN.SI,First Sponsor,Real Estate,Real Estate—Development,Singapore,1269416192,
ADP.SI,error,,,,,
ADQU.SI,Accordia Golf Tr,Consumer Cyclical,Leisure,Singapore,796862016,
AFC.SI,delisted,,,,,
AFUS.SI,error,,,,,
AGS.SI,TheHourGlass,Consumer Cyclical,Luxury Goods,Singapore,679342656,
AIY.SI,IFAST,Technology,Software—Application,Singapore,1614806784,
AJ2.SI,Ouhua Energy,Utilities,Utilities—Regulated Gas,China,16864672,
AJBU.SI,Keppel DC Reit,Real Estate,REIT—Office,Singapore,4426676736,
AOF.SI,$ Amplefield Ltd,Real Estate,Real Estate—Diversified,Malaysia,28739778,
AP4.SI,Riverstone,Healthcare,Medical Instruments & Supplies,Singapore,1882355840,4000
AU8U.SI,CapLand China T,Real Estate,REIT—Retail,Singapore,2101388032,
AUE.SI,Golden Energy,Energy,Thermal Coal,Singapore,352965024,
AVM.SI,Boustead Proj,Industrials,Engineering & Construction,Singapore,326884928,
AVV.SI,CEI,Technology,Electronic Components,Singapore,104038200,
AVX.SI,HL Global Ent,Consumer Cyclical,Lodging,Singapore,30826976,
AW9U.SI,First Reit,Real Estate,REIT—Healthcare Facilities,Singapore,368404800,
AWC.SI,Brook Crompton,Industrials,Electrical Equipment & Parts,Singapore,23225512,
AWE.SI,SP Corp,Industrials,Industrial Distribution,Singapore,19656000,
AWG.SI,AEI^,Basic Materials,Aluminum,Singapore,82984936,
AWI.SI,Thakral,Consumer Cyclical,Specialty Retail,Singapore,60850364,
AWK.SI,Fuxing China,Consumer Cyclical,Apparel Manufacturing,China,11355564,
AWM.SI,Shanghai Turbo,Industrials,Specialty Industrial Machinery,China,,
AWO.SI,Mirach Energy^,Consumer Defensive,Farm Products,Singapore,1621305,
AWS.SI,GYP Properties,Real Estate,Real Estate—Diversified,Singapore,31890834,
AWV.SI,Captii,Communication Services,Telecom Services,Singapore,11185055,
AWX.SI,AEM,Technology,Semiconductor Equipment & Materials,Singapore,1138054656,
AWZ.SI,Multi-Chem,Technology,Electronics & Computer Distribution,Singapore,125232048,
AXB.SI,Yongnam,Industrials,Engineering & Construction,Singapore,43376048,
AXXZ.SI,delisted,,,,,
AYD.SI,Plastoform^,Technology,Consumer Electronics,Hong Kong,,
AYN.SI,Global Testing,Technology,Semiconductor Equipment & Materials,Taiwan,13553386,
AYV.SI,Acma,Consumer Cyclical,Auto Parts,Singapore,2797806,
AZA.SI,IPC Corp,Real Estate,Real Estate Services,Singapore,14073165,
AZG.SI,8Telecom,Technology,Communication Equipment,Singapore,,
AZR.SI,United Food^,Consumer Defensive,Packaged Foods,Hong Kong,4133866,
AZT.SI,NutryFarm,Consumer Defensive,Packaged Foods,Hong Kong,46168800,40
AZY.SI,Pan Ocean,Industrials,Marine Shipping,South Korea,4326632960,
B07.SI,NGSC^,Technology,Communication Equipment,Singapore,6424740,
B0Z.SI,error,,,,,
B16.SI,GL,Consumer Cyclical,Lodging,Singapore,1094448000,1486
B26.SI,Ban Leong,Technology,Electronics & Computer Distribution,Singapore,29603598,218
B28.SI,Bonvests,Consumer Cyclical,Lodging,Singapore,381441152,
B49.SI,World Precision,Industrials,Specialty Industrial Machinery,China,120000008,
B58.SI,Banyan Tree,Consumer Cyclical,Resorts & Casinos,Singapore,327616768,
B61.SI,Bukit Sembawang,Real Estate,Real Estate—Development,Singapore,1245361920,
B69.SI,Broadway Ind,Technology,Computer Hardware,Singapore,60400636,
B73.SI,Global Inv,Financial Services,Asset Management,Singapore,243608400,
B7K.SI,Sin Ghee Huat,Basic Materials,Steel,Singapore,35520000,
B83W.SI,error,,,,,
B9S.SI,CosmoSteel^,Industrials,Industrial Distribution,Singapore,25555200,81
BAC.SI,Camsing,Healthcare,Pharmaceutical Retailers,Singapore,,
BAI.SI,$ SEVAK,Communication Services,Telecom Services,Singapore,32652222,
BAZ.SI,Lion Asiapac,Basic Materials,Building Materials,Singapore,30819708,
BBP.SI,Hor Kew,Industrials,Engineering & Construction,Singapore,13537394,
BBW.SI,Azeus,Technology,Information Technology Services,Hong Kong,57000000,
BCD.SI,China Yuanbang,Real Estate,Real Estate—Diversified,China,14921000,252
BCV.SI,Qian Hu,Consumer Defensive,Farm Products,Singapore,23840460,536
BCY.SI,Powermatic Data,Technology,Communication Equipment,Singapore,90179256,83
BCZ.SI,Travelite,Consumer Cyclical,Department Stores,Singapore,5552659,285
BDA.SI,PNE Industries,Technology,Electronic Components,Singapore,78462208,
BDF.SI,Excelpoint,Technology,Electronics & Computer Distribution,Singapore,79735496,650
BDN.SI,error,,,,,
BDR.SI,Willas-Array,Technology,Electronics & Computer Distribution,Hong Kong,46863852,377
BDU.SI,Federal Int,Energy,Oil & Gas Equipment & Services,Singapore,18286710,
BDX.SI,GSH,Consumer Cyclical,Lodging,Singapore,391386016,
BEC.SI,BRC Asia,Basic Materials,Steel,Singapore,350402432,
BEH.SI,China Intl,Utilities,Utilities—Regulated Water,China,23863224,
BEI.SI,LHT,Basic Materials,Lumber & Wood Production,Singapore,35674152,
BEV.SI,error,,,,,
BEW.SI,JB Foods,Consumer Defensive,Confectioners,Malaysia,186468000,
BEZ.SI,Beng Kuang,Industrials,Aerospace & Defense,Singapore,4725350,
BFI.SI,Tiong Seng,Industrials,Engineering & Construction,Singapore,74348736,
BFK.SI,Pharmesis Intl,Healthcare,Drug Manufacturers—Specialty & Generic,China,4945000,
BFT.SI,Fabchem China^,Basic Materials,Specialty Chemicals,Singapore,17082000,675
BFU.SI,Tye Soon,Industrials,Industrial Distribution,Singapore,23561550,
BGK.SI,error,,,,,
BGO.SI,error,,,,,
BHD.SI,China Mining,Real Estate,Real Estate—Development,China,7215508,
BHK.SI,SIIC Environment,Industrials,Pollution & Treatment Controls,Singapore,520564032,6164
BHO.SI,Top Global,Real Estate,Real Estate—Development,Singapore,125338584,
BHQ.SI,Sunningdale Tech,Consumer Cyclical,Auto Parts,Singapore,320004288,
BHU.SI,SUTL Enterprise,Consumer Cyclical,Leisure,Singapore,46688724,
BIP.SI,Vibrant Group,Industrials,Integrated Freight & Logistics,Singapore,71326576,
BIX.SI,Ellipsiz,Technology,Semiconductor Equipment & Materials,Singapore,57500460,119
BJD.SI,VibroPower,Industrials,Specialty Industrial Machinery,Singapore,5306118,
BJGS.SI,error,,,,,
BJHS.SI,delisted,,,,,
BJIS.SI,error,,,,,
BJJS.SI,error,,,,,
BJL.SI,delisted,,,,,
BJV.SI,error,,,,,
BJW.SI,Shinvest,Industrials,Tools & Accessories,Singapore,77753520,
BJZ.SI,Koda,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Singapore,50502448,965
BKA.SI,Sin Heng Mach,Industrials,Farm & Heavy Construction Machinery,Singapore,41614748,
BKK.SI,Luxking,Basic Materials,Specialty Chemicals,China,4427500,
BKV.SI,Dukang^,Consumer Defensive,Beverages—Wineries & Distilleries,China,5588022,743
BKW.SI,Datapulse Tech,Consumer Cyclical,Lodging,Singapore,38338124,
BKX.SI,Yongmao,Industrials,Farm & Heavy Construction Machinery,Singapore,57687496,
BKY.SI,Avi-Tech,Technology,Semiconductors,Singapore,69273632,163
BKZ.SI,Suntar Eco-City,Healthcare,Drug Manufacturers—Specialty & Generic,Singapore,43932000,
BLA.SI,Union Steel,Industrials,Waste Management,Singapore,14963678,
BLH.SI,Hai Leck,Energy,Oil & Gas Equipment & Services,Singapore,117234176,2000
BLL.SI,PSL^,Industrials,Engineering & Construction,Singapore,8241676,
BLR.SI,Darco Water Tech,Industrials,Pollution & Treatment Controls,Singapore,17827986,
BLS.SI,Hotung Inv,Financial Services,Asset Management,Taiwan,178129280,
BLU.SI,GRP,Industrials,Conglomerates,Singapore,27610074,
BLW.SI,Global Palm Res,Consumer Defensive,Farm Products,Singapore,41172856,
BLZ.SI,Advanced,Energy,Oil & Gas Equipment & Services,Singapore,9721728,
BMGU.SI,BHG Retail Reit,Real Estate,REIT—Retail,Singapore,281444928,
BMNW.SI,error,,,,,
BMT.SI,New Silkroutes,Energy,Oil & Gas Refining & Marketing,Singapore,38149092,
BN2.SI,Valuetronics,Technology,Semiconductors,Hong Kong,259197472,
BN4.SI,Keppel Corp,Industrials,Conglomerates,Singapore,9464103936,
BNE.SI,Kencana Agri,Consumer Defensive,Farm Products,Indonesia,43051652,
BOU.SI,Informatics^,Consumer Defensive,Education & Training Services,Singapore,3546800,81
BPF.SI,YHI Intl,Consumer Cyclical,Auto Parts,Singapore,140302080,
BQC.SI,A-Smart,Industrials,Specialty Business Services,Singapore,32793640,
