,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
ATL.AX,0.4997142857142857,7.932718359517661,0.03333333333333337,96167.0
ATM.AX,-inf,-inf,0.0,0.0
ATP.AX,-inf,-inf,0.0,33600.0
ATR.AX,-0.3395642757498491,-5.390415766535169,-0.1842105263157895,31493.6
ATS.AX,-inf,-inf,0.0,7791709.0
ATU.AX,-inf,-inf,0.0,0.0
ATX.AX,-0.7984621528113424,-12.675193725816388,-0.11538461538461538,152294.2
AU1.AX,-inf,-inf,0.0,81987.8
AU8.AX,,,,
AUB.AX,-0.938330958194002,-14.895542177125646,-0.04911180773249745,145222.0
AUC.AX,-inf,-inf,0.0,1971445.4
AUDS.AX,-0.2670190714701237,-4.238796350527977,-0.019861830742659795,10271.2
AUH.AX,-inf,-inf,0.0,3631168.4
AUI.AX,-0.03662150236850915,-0.5813483274278285,-0.001124859392575904,29698.0
AUL.AX,,,0.0,83711.0
AUMF.AX,-0.41487553534343213,-6.585944949381057,-0.010981697171381094,4139.6
AUP.AX,-inf,-inf,0.0,0.0
AUQ.AX,-0.5000190476190476,-7.937556304772179,-0.5,109196.8
AUR.AX,-inf,-inf,0.0,406115.8
AUST.AX,0.039179536466258526,0.6219558598350386,0.0006067961165047336,2328.6
AUT.AX,-0.500095238095238,-7.9387657910858085,-0.10000000000000009,2425941.4
AUZ.AX,-inf,-inf,0.0,12843110.0
AV1.AX,-0.5001619047619048,-7.939824091610236,-0.058823529411764754,545619.8
AVA.AX,0.18083506601139693,2.8706676779166314,0.020000000000000018,468571.0
AVC.AX,2.2572529025931107,35.83277895864045,0.10975609756097571,6138.2
AVE.AX,-inf,-inf,0.0,2674435.8
AVG.AX,-0.8665151153935257,-13.755501015658234,-0.030303030303030328,958820.0
AVH.AX,-0.08116655428968603,-1.2884791045591926,-0.039930555555555476,1140477.8
AVJ.AX,-0.2579078730542012,-4.094160559602197,-0.018518518518518535,175845.8
AVL.AX,-inf,-inf,0.0,8282807.0
AVN.AX,-0.2300104951311239,-3.6513034143107204,-0.013986013986014,618152.4
AVQ.AX,,,,
AVW.AX,,,,6401185.2
AVZ.AX,0.7619439623294465,12.095485423745293,0.1764705882352941,8077641.6
