,Daily Sharpe - 1d,Annual Sharpe - 1d,Return over 1d (%),Avg volume (1d)
ENZL,,,,68281.0
EOLS,,,,913540.0
EPAY,,,,392212.0
EPIX,,,,301319.0
EPSN,,,,14156.0
EPZM,,,,1008995.0
EQ,,,,148606.0
EQBK,,,,33567.0
EQIX,,,,1029982.0
EQRR,,,,21381.0
ERES,,,,6605.0
ERESU,,,,4973.0
ERESW,,,,61988.0
ERIC,,,,7431619.0
ERIE,,,,59438.0
ERII,,,,426769.0
ERYP,,,,2232.0
ESBK,,,,2415.0
ESCA,,,,33584.0
ESEA,,,,39519.0
ESGD,,,,511064.0
ESGE,,,,2989727.0
ESGR,,,,66550.0
ESGRO,,,,3270.0
ESGRP,,,,10135.0
ESGU,,,,1021103.0
ESLT,,,,27937.0
ESPO,,,,282802.0
ESPR,,,,638491.0
ESQ,,,,19415.0
ESSA,,,,26176.0
ESSC,,,,46954.0
ESSCR,,,,19618.0
ESSCU,,,,0.0
ESSCW,,,,95381.0
ESTA,,,,104687.0
ESXB,,,,129582.0
ETAC,,,,942029.0
ETACU,,,,14532.0
ETACW,,,,170185.0
ETFC,,,,
ETNB,,,,80587.0
ETON,,,,147402.0
ETSY,,,,3910121.0
ETTX,,,,183795.0
EUFN,,,,10179815.0
EVBG,,,,725175.0
EVER,,,,193431.0
EVFM,,,,4642930.0
EVGBC,,,,0.0
EVGN,,,,1334851.0
EVK,,,,41685.0
EVLMC,,,,0.0
EVLO,,,,160939.0
EVOK,,,,211023.0
EVOL,,,,221968.0
EVOP,,,,351935.0
EVSTC,,,,0.0
EWBC,,,,684661.0
EWJE,,,,421.0
EWJV,,,,8604.0
EWZS,,,,124381.0
EXAS,,,,1674390.0
EXC,,,,8319259.0
EXEL,,,,2546707.0
EXFO,,,,21328.0
EXLS,,,,175604.0
EXPC,,,,1490371.0
EXPCU,,,,1006.0
EXPCW,,,,91001.0
EXPD,,,,987180.0
EXPE,,,,3860590.0
EXPI,,,,2361935.0
EXPO,,,,174037.0
EXTR,,,,2784670.0
EYE,,,,721312.0
EYEG,,,,134277.0
EYEN,,,,76526.0
EYES,,,,320388906.0
EYESW,,,,1468029.0
EYPT,,,,218783.0
EZPW,,,,542691.0
FAAR,,,,6441.0
FAB,,,,22436.0
FAD,,,,5560.0
FALN,,,,471413.0
FAMI,,,,156435.0
FANG,,,,3194380.0
FANH,,,,40863.0
FARM,,,,271980.0
FARO,,,,73904.0
FAST,,,,2995015.0
FAT,,,,57952.0
FATBP,,,,4007.0
FATBW,,,,3426.0
FATE,,,,1127660.0
FB,,,,18391768.0
FBIO,,,,1010217.0
FBIOP,,,,41482.0
FBIZ,,,,27055.0
FBMS,,,,110547.0
FBNC,,,,157740.0
FBRX,,,,177896.0
FBSS,,,,9177.0
FBZ,,,,4894.0
FCA,,,,9534.0
FCACU,,,,15691.0
FCAL,,,,4824.0
FCAN,,,,
FCAP,,,,11252.0
FCBC,,,,57262.0
FCBP,,,,46918.0
FCCO,,,,15572.0
FCCY,,,,37822.0
FCEF,,,,3559.0
FCEL,,,,27071990.0
FCFS,,,,226077.0
FCNCA,,,,62600.0
FCNCP,,,,13889.0
FCRD,,,,80952.0
FCVT,,,,29116.0
FDBC,,,,22679.0
FDIV,,,,3184.0
FDNI,,,,74103.0
FDT,,,,41426.0
FDTS,,,,15344.0
FDUS,,,,231446.0
FDUSG,,,,0.0
FDUSL,,,,
FDUSZ,,,,275.0
FEIM,,,,13183.0
FELE,,,,150451.0
FEM,,,,289448.0
FEMB,,,,87536.0
FEMS,,,,90929.0
FENC,,,,52224.0
FEP,,,,56678.0
FEUZ,,,,597.0
FEX,,,,146159.0
FEYE,,,,5312763.0
FFBC,,,,382919.0
FFBW,,,,20820.0
FFHL,,,,34640.0
FFIC,,,,201905.0
FFIN,,,,392185.0
FFIV,,,,545626.0
FFNW,,,,5494.0
FFWM,,,,317997.0
FGBI,,,,23043.0
FGEN,,,,1032875.0
FGM,,,,12486.0
FHB,,,,920976.0
FHK,,,,
FIBK,,,,256702.0
FID,,,,5600.0
FIII,,,,1052023.0
FIIIU,,,,11392.0
FIIIW,,,,123693.0
FINX,,,,294915.0
FISI,,,,94516.0
FISV,,,,5790916.0
FITB,,,,7269061.0
FITBI,,,,22096.0
FITBO,,,,12170.0
FITBP,,,,9437.0
FIVE,,,,670597.0
FIVN,,,,1264648.0
FIXD,,,,761078.0
FIXX,,,,411891.0
FIZZ,,,,1115157.0
FJP,,,,1255.0
FKO,,,,
FKU,,,,1269.0
FLDM,,,,1720900.0
FLEX,,,,4998174.0
FLGT,,,,2578989.0
FLIC,,,,66532.0
FLIR,,,,5243237.0
FLL,,,,598467.0
FLMN,,,,648476.0
FLMNW,,,,39871.0
FLN,,,,1347.0
FLNT,,,,1349019.0
FLUX,,,,153396.0
FLWS,,,,762199.0
FLXN,,,,503664.0
FLXS,,,,38767.0
FMAO,,,,18096.0
FMB,,,,80045.0
FMBH,,,,56912.0
FMBI,,,,1238503.0
FMBIO,,,,4049.0
FMBIP,,,,3350.0
FMCI,,,,
FMCIU,,,,
FMCIW,,,,
FMHI,,,,19477.0
FMK,,,,
FMNB,,,,87410.0
FMTX,,,,396474.0
FNCB,,,,41798.0
FNHC,,,,75883.0
FNK,,,,53279.0
FNKO,,,,340948.0
FNLC,,,,26441.0
FNWB,,,,44341.0
FNX,,,,63587.0
FNY,,,,39158.0
FOCS,,,,347910.0
FOLD,,,,3866703.0
FONR,,,,26824.0
FORD,,,,124601.0
FORK,,,,
FORM,,,,591620.0
FORR,,,,28976.0
FORTY,,,,4841.0
FOSL,,,,802617.0
FOX,,,,1328403.0
FOXA,,,,5776628.0
FOXF,,,,225421.0
FPA,,,,2495.0
FPAY,,,,86507.0
FPRX,,,,6718793.0
FPXE,,,,853.0
FPXI,,,,612580.0
FRAF,,,,13749.0
FRAN,,,,
FRBA,,,,269475.0
FRBK,,,,296140.0
FREE,,,,454756.0
FREEW,,,,55206.0
FREQ,,,,354030.0
FRG,,,,113550.0
FRGAP,,,,19501.0
FRGI,,,,163180.0
FRHC,,,,1013567.0
FRLN,,,,5294.0
FRME,,,,188751.0
FROG,,,,1171967.0
FRPH,,,,16857.0
FRPT,,,,598823.0
FRSX,,,,5355101.0
FRTA,,,,1459872.0
FSBW,,,,41136.0
FSDC,,,,259800.0
FSEA,,,,6937.0
FSFG,,,,5365.0
FSLR,,,,2483133.0
FSRV,,,,635907.0
FSRVU,,,,1480.0
FSRVW,,,,108089.0
FSTR,,,,118685.0
FSV,,,,35230.0
FSZ,,,,13185.0
FTA,,,,76213.0
FTAC,,,,
FTACU,,,,
FTACW,,,,
FTAG,,,,3035.0
FTC,,,,26846.0
FTCS,,,,591951.0
FTDR,,,,257337.0
FTEK,,,,477402.0
FTFT,,,,1861714.0
FTGC,,,,409151.0
FTHI,,,,8336.0
FTHM,,,,116114.0
FTIVU,,,,1145.0
FTLB,,,,1140.0
FTNT,,,,1192608.0
FTOCU,,,,23706.0
FTRI,,,,11837.0
FTSL,,,,388877.0
FTSM,,,,522382.0
FTXD,,,,2721.0
FTXG,,,,12894.0
FTXH,,,,7801.0
FTXL,,,,57032.0
FTXN,,,,256452.0
FTXO,,,,418886.0
FTXR,,,,187330.0
FULC,,,,84476.0
FULT,,,,1224613.0
FUNC,,,,18658.0
FUND,,,,160004.0
FUSB,,,,1103.0
FUSN,,,,29777.0
FUTU,,,,11637255.0
FUV,,,,1075247.0
FV,,,,90672.0
FVC,,,,22908.0
FVCB,,,,41987.0
FVE,,,,153054.0
FWONA,,,,236232.0
FWONK,,,,984413.0
FWP,,,,8371.0
FWRD,,,,138205.0
FXNC,,,,3847.0
FYC,,,,107097.0
FYT,,,,117280.0
FYX,,,,71714.0
GABC,,,,69529.0
GAIA,,,,288674.0
GAIN,,,,192963.0
GAINL,,,,102524.0
GAINM,,,,0.0
GALT,,,,194436.0
GAN,,,,834956.0
GARS,,,,
GASS,,,,67143.0
GBCI,,,,588699.0
GBDC,,,,742705.0
GBIO,,,,373435.0
GBLI,,,,13047.0
GBLIL,,,,1725.0
GBT,,,,1067018.0
GCBC,,,,14896.0
GDEN,,,,96959.0
GDRX,,,,1513885.0
GDS,,,,1632137.0
GDYN,,,,214797.0
GDYNW,,,,1100.0
GEC,,,,
GECC,,,,709504.0
GECCL,,,,1140.0
GECCM,,,,4621.0
GECCN,,,,1802.0
GENC,,,,30343.0
GENE,,,,1209906.0
GENY,,,,101194.0
GEOS,,,,40196.0
GERN,,,,2535892.0
GEVO,,,,29014402.0
GFED,,,,3896.0
GFN,,,,74915.0
GFNCP,,,,0.0
GFNSL,,,,
GGAL,,,,1154194.0
GH,,,,1570013.0
GHIV,,,,8186503.0
GHIVU,,,,
GHIVW,,,,
GHSI,,,,1458655.0
GIFI,,,,71220.0
GIGE,,,,82558.0
GIGM,,,,6460.0
GIII,,,,788337.0
GILD,,,,10278325.0
GILT,,,,1746293.0
GLAD,,,,231989.0
GLADD,,,,
GLADL,,,,0.0
GLBS,,,,671358.0
GLBZ,,,,133.0
GLDD,,,,363639.0
GLDI,,,,269870.0
GLG,,,,716063.0
GLIBA,,,,
GLIBP,,,,
GLMD,,,,145373.0
GLNG,,,,1136459.0
GLPG,,,,285953.0
GLPI,,,,1257293.0
GLRE,,,,145844.0
GLSI,,,,7143211.0
GLUU,,,,3598458.0
GLYC,,,,692439.0
GMAB,,,,1492847.0
GMBL,,,,1086735.0
GMBLW,,,,10263.0
GMDA,,,,662512.0
GMHI,,,,
GMHIU,,,,
GMHIW,,,,
GMLP,,,,354915.0
GMLPP,,,,9724.0
GNCA,,,,230730.0
GNFT,,,,96152.0
GNLN,,,,182069.0
GNMA,,,,39680.0
GNMK,,,,820010.0
GNOM,,,,130160.0
GNPX,,,,1145655.0
GNRS,,,,503185.0
GNRSU,,,,4822.0
GNRSW,,,,403303.0
GNSS,,,,81750.0
GNTX,,,,1192145.0
GNTY,,,,64378.0
GNUS,,,,20168175.0
GO,,,,975419.0
GOCO,,,,1773168.0
GOGL,,,,634062.0
GOGO,,,,3662820.0
GOOD,,,,221417.0
GOODM,,,,2859.0
GOODN,,,,5061.0
GOOG,,,,1647429.0
GOOGL,,,,1843371.0
GOSS,,,,553301.0
GOVX,,,,1259618.0
GOVXW,,,,34188.0
GP,,,,167392.0
GPOR,,,,
GPP,,,,306892.0
GPRE,,,,831626.0
GPRO,,,,3283638.0
GRAY,,,,85339.0
GRBK,,,,374504.0
GRCY,,,,74.0
GRCYU,,,,105.0
GRCYW,,,,6673.0
GRFS,,,,1212742.0
GRID,,,,40577.0
GRIF,,,,
GRIL,,,,217527.0
GRIN,,,,12557.0
GRMN,,,,603662.0
GRNQ,,,,3465123.0
GRNV,,,,79143.0
GRNVR,,,,28585.0
GRNVU,,,,490.0
GRNVW,,,,93702.0
GROW,,,,172378.0
GRPN,,,,986239.0
GRSVU,,,,18201.0
GRTS,,,,353393.0
GRTX,,,,31709.0
GRVY,,,,46696.0
GRWG,,,,2159393.0
GSBC,,,,41124.0
GSHD,,,,132146.0
GSIT,,,,97120.0
GSKY,,,,600835.0
GSM,,,,1648815.0
GSMG,,,,17273.0
GSMGW,,,,56937.0
GSUM,,,,318559.0
GT,,,,4224213.0
GTEC,,,,105917.0
GTH,,,,914589.0
GTHX,,,,1602856.0
GTIM,,,,24796.0
GTLS,,,,369577.0
GTYH,,,,152418.0
GURE,,,,60748.0
GVP,,,,146060.0
GWGH,,,,17808.0
GWPH,,,,1091103.0
GWRS,,,,20179.0
GXGX,,,,182157.0
GXGXU,,,,100.0
GXGXW,,,,167996.0
GXTG,,,,26771.0
GYRO,,,,2.0
HA,,,,996344.0
HAFC,,,,368992.0
HAIN,,,,488588.0
HALL,,,,185371.0
HALO,,,,1558006.0
HAPP,,,,235541.0
HARP,,,,190942.0
HAS,,,,694563.0
HAYN,,,,97738.0
HBAN,,,,10834650.0
HBANN,,,,3239.0
HBANO,,,,47866.0
HBCP,,,,48447.0
HBIO,,,,174041.0
HBMD,,,,47288.0
HBNC,,,,180926.0
HBP,,,,80774.0
HBT,,,,51680.0
HCAC,,,,
HCACU,,,,
HCACW,,,,
HCAP,,,,16733.0
HCAPZ,,,,91.0
HCAT,,,,420077.0
HCCH,,,,
HCCHR,,,,
HCCHU,,,,
HCCHW,,,,
HCCI,,,,78655.0
HCCO,,,,
HCCOU,,,,
HCCOW,,,,
HCDI,,,,398114.0
HCKT,,,,105092.0
HCM,,,,176953.0
HCSG,,,,336922.0
HDS,,,,
HDSN,,,,175476.0
HEAR,,,,1049070.0
HEBT,,,,
HEC,,,,1471384.0
HECCU,,,,12396.0
HECCW,,,,252103.0
HEES,,,,188857.0
HELE,,,,198304.0
HEPA,,,,3163629.0
HERD,,,,143.0
HERO,,,,603779.0
HEWG,,,,185871.0
HFBL,,,,50.0
HFFG,,,,67675.0
HFWA,,,,139396.0
HGBL,,,,153855.0
HGEN,,,,920613.0
HGSH,,,,32258.0
HHR,,,,52660.0
HHT,,,,
HIBB,,,,875839.0
HIFS,,,,4997.0
HIHO,,,,54326.0
HIMX,,,,2683518.0
HJLI,,,,285423.0
HJLIW,,,,22014.0
HLAL,,,,16718.0
HLG,,,,3140.0
HLIO,,,,140705.0
HLIT,,,,806893.0
HLNE,,,,223745.0
HMHC,,,,1153439.0
HMNF,,,,11456.0
HMST,,,,168252.0
HMSY,,,,1322918.0
HMTV,,,,146924.0
HNDL,,,,370564.0
HNNA,,,,59000.0
HNRG,,,,191865.0
HOFT,,,,34427.0
HOFV,,,,1944388.0
HOFVW,,,,20868.0
HOL,,,,1840050.0
HOLI,,,,310002.0
HOLUU,,,,24848.0
HOLUW,,,,250568.0
HOLX,,,,1714832.0
HOMB,,,,760086.0
HONE,,,,351771.0
HOOK,,,,249616.0
HOPE,,,,1012360.0
HOTH,,,,385526.0
HOVNP,,,,35513.0
HPK,,,,569388.0
HPKEW,,,,9701.0
HQI,,,,5415.0
HQY,,,,514870.0
HRMY,,,,59833.0
HROW,,,,162541.0
HRTX,,,,501735.0
HRZN,,,,397093.0
HSAQ,,,,7426.0
HSDT,,,,20458.0
HSIC,,,,1018829.0
HSII,,,,123157.0
HSKA,,,,164020.0
HSON,,,,289.0
HSTM,,,,113356.0
HSTO,,,,1680654.0
HTBI,,,,51284.0
HTBK,,,,533680.0
HTBX,,,,583267.0
HTGM,,,,74264.0
HTHT,,,,1084225.0
HTIA,,,,6529.0
HTLD,,,,394740.0
HTLF,,,,336215.0
HTLFP,,,,1898.0
HUBG,,,,294282.0
HUGE,,,,1923789.0
HUIZ,,,,254787.0
HURC,,,,31524.0
HURN,,,,148182.0
HUSN,,,,46499.0
HVBC,,,,1350.0
HWBK,,,,12457.0
HWC,,,,467915.0
HWCC,,,,61064.0
HWCPL,,,,10258.0
HWCPZ,,,,3611.0
HWKN,,,,101714.0
HX,,,,182416.0
HYAC,,,,
HYACU,,,,1471728.0
HYACW,,,,
HYLS,,,,223090.0
HYMC,,,,169870.0
HYMCW,,,,34778.0
HYMCZ,,,,11175.0
HYRE,,,,547412.0
HYXF,,,,22301.0
HYZD,,,,132229.0
HZNP,,,,1438559.0
IAC,,,,490746.0
IART,,,,561303.0
IBB,,,,4065591.0
IBBJ,,,,6312.0
IBCP,,,,109266.0
IBEX,,,,25182.0
IBKR,,,,484948.0
IBOC,,,,237789.0
IBTA,,,,0.0
IBTB,,,,539.0
IBTD,,,,12073.0
IBTE,,,,1598.0
IBTF,,,,922.0
IBTG,,,,652.0
IBTH,,,,805.0
IBTI,,,,454.0
IBTJ,,,,2673.0
IBTK,,,,368.0
IBTX,,,,409134.0
IBUY,,,,682872.0
ICAD,,,,201607.0
ICBK,,,,31018.0
ICCC,,,,23019.0
ICCH,,,,0.0
ICFI,,,,76440.0
ICHR,,,,348260.0
ICLK,,,,1310607.0
ICLN,,,,10265402.0
ICLR,,,,1190953.0
ICMB,,,,116289.0
ICON,,,,163057.0
ICPT,,,,1247112.0
ICUI,,,,148255.0
IDCC,,,,155157.0
IDEX,,,,22717854.0
IDLB,,,,101.0
IDN,,,,167273.0
IDRA,,,,1857926.0
IDXG,,,,36787.0
IDXX,,,,605079.0
IDYA,,,,192598.0
IEA,,,,957246.0
IEAWW,,,,32142.0
IEC,,,,96529.0
IEF,,,,7416384.0
IEI,,,,977532.0
IEP,,,,487782.0
IESC,,,,105929.0
IEUS,,,,2277.0
IFGL,,,,27608.0
IFMK,,,,178529.0
IFRX,,,,261801.0
IFV,,,,17228.0
IGF,,,,477083.0
IGIB,,,,998413.0
IGIC,,,,34370.0
IGICW,,,,
IGMS,,,,125494.0
IGOV,,,,91957.0
IGSB,,,,2031528.0
IHRT,,,,1352338.0
III,,,,124702.0
IIIN,,,,116051.0
IIIV,,,,101921.0
IIN,,,,54736.0
IIVI,,,,2379341.0
IIVIP,,,,2485.0
IJT,,,,212699.0
IKNX,,,,2657.0
ILMN,,,,908758.0
ILPT,,,,226381.0
IMAB,,,,475762.0
IMAC,,,,99367.0
IMACW,,,,
IMBI,,,,94285.0
IMGN,,,,1975403.0
IMKTA,,,,265266.0
IMMP,,,,2401587.0
IMMR,,,,1560502.0
IMMU,,,,
IMOS,,,,28857.0
IMRA,,,,199766.0
IMRN,,,,24700.0
IMRNW,,,,1401.0
IMTE,,,,62705.0
IMTX,,,,105082.0
IMTXW,,,,13975.0
IMUX,,,,169342.0
IMV,,,,173478.0
IMVT,,,,13505454.0
IMXI,,,,222209.0
INAQU,,,,
INBK,,,,28036.0
INBKL,,,,0.0
INBKZ,,,,29.0
INBX,,,,128381.0
INCY,,,,1146999.0
INDB,,,,137326.0
INDY,,,,26612.0
INFI,,,,1576289.0
INFN,,,,3385764.0
INFR,,,,6728.0
INGN,,,,150377.0
INMB,,,,193624.0
INMD,,,,988621.0
INO,,,,9830847.0
INOD,,,,92801.0
INOV,,,,518116.0
INPX,,,,4549822.0
INSE,,,,20367.0
INSG,,,,4359620.0
INSM,,,,1362184.0
INSU,,,,
INSUU,,,,
INSUW,,,,
INTC,,,,33112387.0
INTG,,,,175.0
INTU,,,,1652920.0
INVA,,,,424143.0
INVE,,,,129762.0
INWK,,,,
INZY,,,,43532.0
IONS,,,,837073.0
IOSP,,,,76945.0
IOVA,,,,2556177.0
IPAR,,,,83513.0
IPDN,,,,74442.0
IPGP,,,,234305.0
IPHA,,,,828.0
IPKW,,,,11770.0
IPLDP,,,,9549.0
IPWR,,,,706591.0
IQ,,,,13127853.0
IRBT,,,,507807.0
IRCP,,,,16575.0
IRDM,,,,1593672.0
IRIX,,,,79491.0
IRMD,,,,56714.0
IROQ,,,,3448.0
IRTC,,,,928163.0
IRWD,,,,4037166.0
ISBC,,,,3187995.0
ISDX,,,,8059.0
ISEE,,,,593164.0
ISEM,,,,2415.0
ISHG,,,,5236.0
ISIG,,,,13147.0
ISNS,,,,15096.0
ISRG,,,,639192.0
ISSC,,,,43793.0
ISTB,,,,557247.0
ISTR,,,,30458.0
ITACU,,,,322.0
ITCI,,,,458445.0
ITI,,,,616893.0
ITIC,,,,2675.0
ITMR,,,,30859.0
ITOS,,,,182734.0
ITRI,,,,391927.0
ITRM,,,,14134592.0
ITRN,,,,146946.0
IUS,,,,20759.0
IUSB,,,,2049863.0
IUSG,,,,359755.0
IUSS,,,,9763.0
IUSV,,,,582059.0
IVA,,,,10343.0
IVAC,,,,78598.0
IXUS,,,,2271238.0
IZEA,,,,2512020.0
JACK,,,,444916.0
JAGX,,,,68534239.0
JAKK,,,,148020.0
JAMF,,,,595199.0
JAN,,,,1361884.0
JAZZ,,,,686498.0
JBHT,,,,995987.0
JBLU,,,,15703144.0
JBSS,,,,68847.0
JCOM,,,,360468.0
JCS,,,,200520.0
JCTCF,,,,2026.0
JD,,,,13504199.0
JFIN,,,,89353.0
JFK,,,,
JFKKR,,,,
JFKKU,,,,
JFKKW,,,,
JFU,,,,2288798.0
JG,,,,1028048.0
JJSF,,,,117767.0
JKHY,,,,567397.0
JKI,,,,13400.0
JMPNL,,,,1177.0
JMPNZ,,,,15288.0
JNCE,,,,337208.0
JOBS,,,,183401.0
JOUT,,,,52569.0
JRJC,,,,13321.0
JRSH,,,,15454.0
JRVR,,,,511759.0
JSM,,,,24633.0
JSMD,,,,9083.0
JSML,,,,8500.0
JVA,,,,58025.0
JYNT,,,,241520.0
KALA,,,,1516625.0
KALU,,,,112159.0
KALV,,,,221461.0
KBAL,,,,392507.0
KBLM,,,,
KBLMR,,,,
KBLMU,,,,
KBLMW,,,,
KBNT,,,,653059.0
KBNTW,,,,18907.0
KBSF,,,,73408.0
KBWB,,,,804657.0
KBWD,,,,272661.0
KBWP,,,,34966.0
KBWR,,,,67127.0
KBWY,,,,259717.0
KC,,,,2464551.0
KCAPL,,,,4020.0
KDP,,,,7160665.0
KE,,,,253522.0
KELYA,,,,368786.0
KELYB,,,,1595.0
KEQU,,,,1922.0
KERN,,,,1189839.0
KERNW,,,,35894.0
KFFB,,,,9752.0
KFRC,,,,147969.0
KHC,,,,6780730.0
KIDS,,,,126274.0
KIN,,,,245915.0
KINS,,,,7403.0
KIRK,,,,822824.0
KLAC,,,,2182464.0
KLDO,,,,197425.0
KLIC,,,,790374.0
KLXE,,,,196674.0
KMDA,,,,146542.0
KNDI,,,,3425373.0
KNSA,,,,374767.0
KNSL,,,,186043.0
KOD,,,,198386.0
KOPN,,,,6999985.0
KOR,,,,78321.0
KOSS,,,,9903592.0
KPTI,,,,1629058.0
KRKR,,,,204128.0
KRMA,,,,56768.0
KRMD,,,,346347.0
KRNT,,,,375315.0
KRNY,,,,432993.0
KROS,,,,78369.0
KRTX,,,,192097.0
KRUS,,,,81302.0
KRYS,,,,112266.0
KSMTU,,,,19598.0
KSPN,,,,21752.0
KTCC,,,,19999.0
KTOS,,,,1945513.0
KTOV,,,,
KTOVW,,,,
KTRA,,,,329052.0
KURA,,,,616820.0
KVHI,,,,86453.0
KXIN,,,,3196806.0
KYMR,,,,318061.0
KZIA,,,,42327.0
KZR,,,,284865.0
LACQ,,,,5881.0
LACQU,,,,1002.0
LACQW,,,,36666.0
LAKE,,,,204145.0
LAMR,,,,545907.0
LANC,,,,88381.0
LAND,,,,353570.0
LANDP,,,,
LARK,,,,18213.0
LASR,,,,395546.0
LATN,,,,222200.0
LATNU,,,,253.0
LATNW,,,,157755.0
LAUR,,,,625250.0
LAWS,,,,15481.0
LAZY,,,,105990.0
LBAI,,,,223651.0
LBC,,,,72041.0
LBRDA,,,,68393.0
LBRDK,,,,850174.0
LBTYA,,,,1780093.0
LBTYB,,,,1467.0
LBTYK,,,,3897626.0
LCA,,,,
LCAHU,,,,
LCAHW,,,,
LCAPU,,,,453.0
LCNB,,,,95160.0
LCUT,,,,61272.0
LDEM,,,,15513.0
LDSF,,,,27847.0
LE,,,,309024.0
LECO,,,,220928.0
LEDS,,,,96497.0
LEGH,,,,41127.0
LEGN,,,,283894.0
LEGR,,,,18827.0
LEVL,,,,49654.0
LEVLP,,,,1000.0
LFAC,,,,
LFACU,,,,
LFACW,,,,
LFUS,,,,95471.0
LFVN,,,,74623.0
LGHL,,,,2219177.0
LGHLW,,,,173986.0
LGIH,,,,394131.0
LGND,,,,225128.0
LHCG,,,,266340.0
LI,,,,15748407.0
LIFE,,,,420449.0
LILA,,,,265467.0
LILAK,,,,1208988.0
LILAR,,,,
LINC,,,,261414.0
LIND,,,,520163.0
LIQT,,,,63223.0
LITE,,,,1475154.0
LIVE,,,,28310.0
LIVK,,,,1237.0
LIVKU,,,,0.0
LIVKW,,,,15490.0
LIVN,,,,685053.0
LIVX,,,,425379.0
LIZI,,,,1432246.0
LJPC,,,,263623.0
LKCO,,,,24620295.0
LKFN,,,,67691.0
LKQ,,,,2073066.0
LLIT,,,,328325.0
LLNW,,,,2935596.0
LMAT,,,,86339.0
LMB,,,,128682.0
LMBS,,,,678637.0
LMFA,,,,974560.0
LMFAW,,,,
LMNL,,,,193581.0
LMNR,,,,88324.0
LMNX,,,,336137.0
LMPX,,,,128983.0
LMRK,,,,42554.0
LMRKN,,,,3548.0
LMRKO,,,,5532.0
LMRKP,,,,5392.0
LMST,,,,5527.0
LNDC,,,,93015.0
LNGR,,,,8880.0
LNSRV,,,,
LNT,,,,1644503.0
LNTH,,,,419623.0
LOAC,,,,30951.0
LOACR,,,,2287.0
LOACU,,,,0.0
LOACW,,,,18413.0
LOAN,,,,26712.0
LOB,,,,414474.0
LOCO,,,,148362.0
LOGC,,,,145598.0
LOGI,,,,1635221.0
LONE,,,,8146.0
LOOP,,,,131606.0
LOPE,,,,295779.0
LORL,,,,173636.0
LOVE,,,,331857.0
LPCN,,,,1007101.0
LPLA,,,,697623.0
LPRO,,,,1329877.0
LPSN,,,,1307643.0
LPTH,,,,238019.0
LPTX,,,,618421.0
LQDA,,,,496172.0
LQDT,,,,393342.0
LRCX,,,,1913760.0
LRGE,,,,12848.0
LRMR,,,,64492.0
LSAC,,,,
LSACU,,,,
LSACW,,,,
LSBK,,,,245.0
LSCC,,,,2220153.0
LSTR,,,,394119.0
LSXMA,,,,762539.0
LSXMB,,,,0.0
LSXMK,,,,1099688.0
LTBR,,,,170007.0
LTRN,,,,74685.0
LTRPA,,,,1331707.0
LTRPB,,,,602.0
LTRX,,,,138543.0
LULU,,,,1966664.0
LUMO,,,,20839.0
LUNA,,,,192389.0
LVGO,,,,
LVHD,,,,61974.0
LWAY,,,,10193.0
LX,,,,1253016.0
LXRX,,,,940989.0
LYFT,,,,8828264.0
LYL,,,,1875297.0
LYRA,,,,141263.0
LYTS,,,,89962.0
MACK,,,,53696.0
MAGS,,,,26949.0
MANH,,,,322750.0
MANT,,,,149018.0
MAR,,,,3123708.0
MARA,,,,16352345.0
MARK,,,,2354304.0
MARPS,,,,7261.0
MASI,,,,326183.0
MAT,,,,3780285.0
MATW,,,,160605.0
MAXN,,,,513780.0
MAYS,,,,2497.0
MBB,,,,1306057.0
MBCN,,,,32276.0
MBII,,,,505234.0
MBIN,,,,146161.0
MBINO,,,,3641.0
MBINP,,,,1605.0
MBIO,,,,1778743.0
MBNKP,,,,840.0
MBOT,,,,97277.0
MBRX,,,,670689.0
MBUU,,,,296347.0
MBWM,,,,50576.0
MCAC,,,,
MCACR,,,,
MCACU,,,,
MCBC,,,,95441.0
MCBS,,,,73722.0
MCEF,,,,1491.0
MCEP,,,,
MCFT,,,,153492.0
MCHI,,,,6115035.0
MCHP,,,,2285239.0
MCHX,,,,307211.0
MCMJ,,,,102256.0
MCMJW,,,,6376.0
MCRB,,,,1743143.0
MCRI,,,,104138.0
MDB,,,,1272674.0
MDCA,,,,96731.0
MDGL,,,,128613.0
MDGS,,,,867146.0
MDGSW,,,,2281.0
MDIA,,,,21757.0
MDIV,,,,76972.0
MDJH,,,,13235.0
MDLZ,,,,10432094.0
MDNA,,,,96059.0
MDRR,,,,61388.0
MDRRP,,,,162.0
MDRX,,,,2147825.0
MDWD,,,,161438.0
MEDP,,,,173705.0
MEDS,,,,50809.0
MEIP,,,,492376.0
MELI,,,,876911.0
MEOH,,,,390616.0
MERC,,,,312197.0
MESA,,,,3429879.0
MESO,,,,237408.0
METC,,,,143333.0
METX,,,,2497979.0
METXW,,,,18532.0
MFH,,,,257307.0
MFIN,,,,28341.0
MFINL,,,,781.0
MFNC,,,,27418.0
MGEE,,,,109625.0
MGEN,,,,9557.0
MGI,,,,2873287.0
MGIC,,,,69357.0
MGLN,,,,182037.0
MGNI,,,,4214401.0
MGNX,,,,1214893.0
MGPI,,,,75355.0
MGRC,,,,66743.0
MGTA,,,,554427.0
MGTX,,,,101872.0
MGYR,,,,677.0
MHLD,,,,254108.0
MICT,,,,9568438.0
MIDD,,,,528963.0
MIK,,,,8512762.0
MILN,,,,38724.0
MIME,,,,1202354.0
