,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
AHCO,0.14592274839081315,2.316451817214854,0.023038605230386117,1419860.0
AHPI,-0.04460193921710138,-0.708033834958015,-0.032388663967611364,258060.0
AIA,-0.4516312115507295,-7.169423220468192,-0.037195249010210533,1203680.0
AIH,-0.2718539891681717,-4.3155482895589765,-0.09004092769440657,125920.0
AIHS,-0.40784206220076474,-6.474292024649758,-0.16891891891891891,1495700.0
AIKI,-0.32455095435118464,-5.152086677891465,-0.10743801652892554,11128920.0
AIMC,0.052415555524454746,0.83207114849403,0.006081525312294501,306540.0
AIMT,,,,
AINV,0.037978260116047026,0.6028861889639009,0.00210822206605758,337200.0
AIQ,-0.7700215273196023,-12.223712792722777,-0.06570347437220503,59740.0
AIRG,-0.846137165595451,-13.432011091287848,-0.16959798994974878,227760.0
AIRR,0.2933200943377694,4.656312144934457,0.028147389969293793,81180.0
AIRT,-0.9607756202211931,-15.251840141034702,-0.11515378844711179,17400.0
AIRTP,0.07350498393107148,1.1668554456324842,0.0011971268954509631,1020.0
AIRTW,,,0.0,102627.0
AKAM,0.1472564196300878,2.337623191793894,0.014813269351137092,2725860.0
AKBA,-0.4931162023732466,-7.827977033617255,-0.05665722379603392,6536120.0
AKCA,,,,
AKER,-0.547122402819678,-8.685298887437835,-0.11960132890365445,424680.0
AKRO,0.3183344792063293,5.0534031943032565,0.06966666666666678,331760.0
AKTS,-2.7543528624154536,-43.72399618122117,-0.21519838601210486,1113460.0
AKTX,-1.74261664518955,-27.663181642159383,-0.14285714285714285,173560.0
AKU,-0.3950421768877936,-6.271100144560139,-0.02989130434782617,92920.0
AKUS,-0.5047101505482158,-8.012025255123293,-0.1347619047619047,365920.0
ALAC,-0.37667016143979637,-5.979453440809514,-0.041629760850309915,111940.0
ALACR,,,0.0,2202.0
ALACU,-inf,-inf,0.0,0.0
ALACW,,,0.0,139487.0
ALBO,-0.4573477055638241,-7.26016974964722,-0.05367626502655861,189180.0
ALCO,0.26279783600178463,4.171786314879954,0.02538410153640608,56260.0
ALDX,-1.3871378928691522,-22.0201313921156,-0.14239742558326626,721160.0
ALEC,0.021414318129960547,0.3399417616073841,0.0011743981209629813,707320.0
ALGN,-0.6213026274576674,-9.862873446983992,-0.11920953108076923,943520.0
ALGT,0.17611667069149145,2.7957654742940656,0.023712280423490297,178860.0
ALIM,-0.8374316544282714,-13.29381538578353,-0.1633333333333333,56080.0
ALJJ,-0.614458686352691,-9.75422925007595,-0.1027397260273972,299960.0
ALKS,0.027583746474543716,0.4378784003945839,0.0020844189682125663,1288540.0
ALLK,0.20082061093833292,3.1879283680733184,0.043182209963799394,323940.0
ALLO,0.14944244138208881,2.3723252112921283,0.024559375902918273,1018360.0
ALLT,-1.2109705241820818,-19.223561112091907,-0.117984693877551,212380.0
ALNA,-0.46607876624912015,-7.398771041177859,-0.10059171597633132,1016460.0
ALNY,-0.5025206087377032,-7.977267356428527,-0.09047962732104188,587080.0
ALOT,-0.044412719672175485,-0.7050300678036145,-0.0017361111111110742,18780.0
ALPN,-0.7087289257925135,-11.25072290762965,-0.023378582202111652,206840.0
ALRM,-0.725004919781328,-11.509096302238362,-0.08868400834156512,332120.0
ALRN,-1.7933403316550773,-28.468395201968573,-0.16233766233766234,1758720.0
ALRS,0.7495884550387896,11.89934782606655,0.07953376756942052,37820.0
ALSK,0.17694253145298022,2.80887560744886,0.006116207951070342,430560.0
ALT,-0.9056184320814161,-14.376246924021995,-0.16941624365482233,1545260.0
ALTA,0.8456439672321124,13.42418180998934,0.08736751647092536,38220.0
ALTM,-0.3875343527357667,-6.151917130999334,-0.021787709497206733,54620.0
ALTR,-1.2422051556489642,-19.719395515016647,-0.12537313432835817,519580.0
ALTY,-0.12197980786662806,-1.9363694195192283,-0.003207698476343298,16240.0
ALVR,-1.2442619290239423,-19.752045780137113,-0.21156893819334385,384420.0
ALXN,-0.04531046502755521,-0.7192813335096029,-0.0020615814324665975,3198220.0
ALXO,-0.5309142182677598,-8.428001934268545,-0.1649868010559155,288200.0
ALYA,-0.5411068143680438,-8.589804381241414,-0.035398230088495415,102980.0
AMAG,,,,
AMAL,0.09061168594083595,1.4384159212544378,0.014115092290987947,138880.0
AMAT,-0.4657301930301012,-7.393237612870531,-0.100595744680851,9640080.0
AMBA,-0.49765945679460805,-7.900098961668157,-0.06683668982499336,1635300.0
AMCA,0.4996702127659574,7.932018723152729,0.028878648233487094,40.0
AMCI,,,,
AMCIU,,,,
AMCIW,,,,
AMCX,0.7284220479589226,11.563341530374043,0.1076854334226989,1169940.0
AMD,-1.0820365985296276,-17.176798495077794,-0.12088434565553313,50291560.0
AMED,-0.2642257011984549,-4.194452972176637,-0.032075396982536704,304020.0
AMEH,-0.30692265440353383,-4.872246091701443,-0.024554455445544594,74220.0
AMGN,0.1485170169167408,2.357634553337214,0.009393415747263966,2943480.0
AMHC,-0.09649824454984521,-1.5318621421991068,-0.002988047808764877,35080.0
AMHCU,-0.7370971665740061,-11.70105476907103,-0.07031963470319631,1040.0
AMHCW,,,0.0,1843.0
AMKR,-0.5688416654749374,-9.030081493310886,-0.09146877748460855,2343860.0
AMNB,1.2664171454085218,20.103748936915636,0.08766437069505324,31120.0
AMOT,-0.47539529276404263,-7.546666314626404,-0.053494568559130956,19600.0
AMPH,0.3170786342971402,5.033467274413372,0.03396660909614276,450100.0
AMRB,-0.03381728658208329,-0.5368327818671632,-0.0013183915622939732,5520.0
AMRH,,,,
AMRHW,,,,
AMRK,0.3823337620137839,6.069360312673355,0.08347765846899896,565920.0
AMRN,-0.2486786659274788,-3.9476514384685224,-0.039800995024875656,8583060.0
AMRS,-0.5690958683386751,-9.034116838670949,-0.15639097744360908,10449040.0
AMSC,-0.5422637591730008,-8.608170310648683,-0.13743507790651224,347960.0
AMSF,1.8646704316490448,29.60072543543302,0.09355224901658969,76500.0
AMST,0.045154983694375705,0.7168131438629685,-0.006201550387596904,66080.0
AMSWA,0.1776659425159499,2.8203594020586036,0.01910507792860729,125620.0
AMTB,1.1889310275624603,18.8736949496325,0.12736136502132844,102400.0
AMTBB,0.6530021625635775,10.366087966383589,0.08463949843260189,31800.0
AMTD,,,,
AMTI,-0.2555494592840847,-4.056721901656286,-0.023240260825948846,150340.0
AMTX,-0.4162003696643007,-6.606976042229345,-0.22510312315851497,6193060.0
AMWD,0.24586343572373773,3.902961044453543,0.028532032244378423,112940.0
AMYT,-0.6268249553980014,-9.950537685313595,-0.04140786749482399,31720.0
AMZN,-0.7623464918307846,-12.101875381480738,-0.04607484819988831,4326640.0
ANAB,-0.368607681695337,-5.851465542683503,-0.29260333575054376,1788280.0
ANAT,0.8832864761994469,14.021738114701854,0.09279024177739066,49120.0
ANCN,0.3568391573818339,5.664646010893025,0.3081232492997199,11105340.0
ANDA,-0.2294134768183798,-3.641826042408687,-0.011583011583011508,59100.0
ANDAR,,,0.0,18004.0
ANDAU,-0.5213320609203047,-8.275889902079408,-0.10666666666666663,500.0
ANDAW,,,0.0,44607.0
ANDE,0.6729384778241568,10.682567159814438,0.12504765535646212,213980.0
ANGI,-0.16957356514303287,-2.691896893794456,-0.0272197018794556,2011000.0
ANGL,-0.8059659886958855,-12.79431342759365,-0.014628073451602937,2643680.0
ANGO,0.09293829521534498,1.4753496984846417,0.00996204933586342,257200.0
ANIK,-0.8279120857815844,-13.14269691841708,-0.14947643979057593,155740.0
ANIP,0.21354955171716622,3.3899940385976888,0.026039905309435223,42880.0
ANIX,-0.504853548662316,-8.014301629613602,-0.13131313131313138,240100.0
ANNX,-0.2496936648218186,-3.963764046401094,-0.06932296728215097,173540.0
ANPC,-1.1451047582969542,-18.17797449342281,-0.13303437967115106,60020.0
ANSS,-1.260946511208237,-20.01690531126909,-0.1271965034341271,772580.0
ANTE,-0.5768446712633284,-9.157125271653443,-0.2736842105263158,692280.0
ANY,0.07438869604661588,1.180883940562316,0.01176470588235304,441920.0
AOSL,-0.7911652082464772,-12.559358321920842,-0.14942528735632188,362780.0
AOUT,0.40901330994389185,6.492885006161518,0.04236880115551271,139640.0
APA,0.9295841162256656,14.756690365493242,0.1882051282051283,9930160.0
APDN,-0.22875295316748556,-3.631340554516631,-0.07891637220259128,566680.0
APEI,-0.7980348056388153,-12.66840979976443,-0.06511309115832757,195920.0
APEN,-0.32030657685190417,-5.084709273891219,-0.0871632329635499,785220.0
APEX,-0.04186788412812983,-0.6646320559409992,-0.03141361256544494,4660.0
APHA,-0.8474774402629949,-13.453287292040892,-0.14986807387862797,21628960.0
API,-0.8097960828779753,-12.855114287816239,-0.13723228995057668,1861540.0
APLS,0.12729208162755748,2.020699151125507,0.021052631578947385,536500.0
APLT,-1.000697177418202,-15.885575214797061,-0.16817269076305227,172360.0
APM,-0.570127260695417,-9.050489684751378,-0.1516129032258065,166640.0
APOG,0.44905475801194183,7.128523288499326,0.04755683302848184,175820.0
APOP,-0.5756880773727344,-9.138764912838994,-0.19101123595505623,138020.0
APOPW,,,0.0,25333.0
APPF,0.21123229541871563,3.353208735259499,0.02410621569500074,471060.0
APPN,-1.6808081182544437,-26.682001695118213,-0.23101940114388256,1456620.0
APPS,-1.507320799574942,-23.92797589002198,-0.33433670178456243,6400660.0
APRE,-1.254945652846881,-19.921644638006665,-0.09983079526226732,676540.0
APTO,-0.9831152512940469,-15.606470790232914,-0.13366336633663367,1586280.0
APTX,-1.2523472731142982,-19.880396638501917,-0.17250673854447443,415840.0
APVO,-0.825841218786569,-13.109822924014466,-0.08083209509658244,52800.0
APWC,-0.8148568125998524,-12.935450881595838,-0.24031007751937988,145020.0
APXT,-0.5017762483923235,-7.9654510022703695,-0.10448916408668728,1886340.0
APXTU,-0.20329862224056108,-3.2272655779835366,-0.11303191489361698,2360.0
APXTW,,,0.0,252480.0
APYX,0.20300887921836464,3.2226660500984483,0.035679845708775415,86900.0
AQB,-0.46305970762122806,-7.350844971240301,-0.13667117726657643,4197440.0
AQMS,-0.25722048976753187,-4.083248688210741,-0.17008196721311478,5494840.0
AQST,-0.5829804670910219,-9.254528010786712,-0.14457831325301215,1252900.0
ARAV,0.15928234018130843,2.5285287621847976,0.027982326951399173,208840.0
ARAY,-0.6873256288919445,-10.91095610261494,-0.11586452762923356,959840.0
ARCB,0.434229337069591,6.893177027127471,0.07655129404427809,401060.0
ARCC,0.3020574942252474,4.79501406818,0.013903743315508105,2528700.0
ARCE,-0.2548557573532992,-4.045709724899103,-0.028886241810601516,146680.0
ARCT,-1.4082834224557101,-22.355806267876343,-0.2038547071905115,1061060.0
ARDS,-0.04642974025132374,-0.737049276853969,-0.028081123244929753,24600.0
ARDX,-0.5657559852248898,-8.981097837908349,-0.07533234859675034,1069480.0
AREC,-1.1152885781185533,-17.704657306635152,-0.27470355731225293,2727700.0
ARGX,-0.6566600773190518,-10.424155562943941,-0.11838693332538515,296260.0
ARKR,-0.06165286989668289,-0.9787089681602603,-0.021818181818181907,41840.0
ARLP,-0.6128660957769837,-9.72894765845395,-0.0350584307178631,631860.0
ARNA,-0.5413442750095487,-8.593573952062943,-0.06965238901184752,866980.0
AROW,1.1701893103778784,18.576179412756247,0.10734463276836163,37800.0
ARPO,-0.7757097565090316,-12.314010631736188,-0.13793103448275862,1654980.0
ARQT,-0.8859566356200478,-14.064125581428693,-0.13584474885844744,235500.0
ARTL,-1.0632607954549842,-16.878741861471624,-0.24,2090900.0
ARTLW,,,0.0,7478.0
ARTNA,0.6933168041821536,11.00606306188827,0.054530874097834976,21640.0
ARTW,-0.12481419728670569,-1.9813639566646564,-0.02848101265822794,35500.0
ARVN,-0.8407967698060255,-13.347234936318989,-0.10811508192491304,504900.0
ARWR,-1.7223578330733482,-27.341582969857072,-0.19905742279548552,1238840.0
ARYA,-0.3779056215000086,-5.999065761253961,-0.13432835820895525,297100.0
ARYB,,,,
ARYBU,,,,
ARYBW,,,,
ASET,0.138935982214481,2.2055403425880584,0.006148867313915899,2240.0
ASFI,,,,
ASLN,-0.718844452080902,-11.411301909267323,-0.22273781902552195,3907120.0
ASMB,-0.30237869150232116,-4.80011291688157,-0.056112224448897845,2207600.0
ASML,-0.6664848077967163,-10.580118324196762,-0.10823241112334409,1189700.0
ASND,-0.6168772743329213,-9.792623143993666,-0.08940888287242961,282920.0
ASPS,-0.33815020427373627,-5.367968077763981,-0.061523437500000076,52140.0
ASPU,-0.639709904849307,-10.155079916736351,-0.07742639040348955,156660.0
ASRT,-0.47007404200118424,-7.462194077532388,-0.1682242990654206,17647460.0
ASRV,0.3087976788321549,4.902011181743258,0.050802139037433136,78220.0
ASRVP,0.3285649034795174,5.215806144904463,0.02821869488536145,460.0
ASTC,-0.998841705472416,-15.856120510797819,-0.29918032786885246,3100160.0
ASTE,0.012116828217311491,0.19234868485137782,0.00028176951253868724,180900.0
ASUR,0.13396883120874778,2.126689264874012,0.006281407035175857,56260.0
ASYS,-1.5850166396612397,-25.1613591146575,-0.11434302908726184,159920.0
ATAX,-0.4653771987535702,-7.38763400245095,-0.014644351464435205,183380.0
ATCX,-0.049729249683641404,-0.7894273652925158,-0.01837837837837837,53840.0
ATCXW,,,,
ATEC,-0.3257810525290267,-5.171613881092049,-0.05294467578822123,1034440.0
ATEX,0.08450683325669296,1.341504389296873,0.009898710865561688,261780.0
ATHA,-0.7240683190733485,-11.494228226931876,-0.08201438848920867,471720.0
ATHE,-0.5048995301336776,-8.01503156284244,-0.14634146341463414,285880.0
ATHX,-0.761671533142244,-12.091160744470013,-0.08955223880597002,3133040.0
ATIF,-0.3462601262811687,-5.496709098466757,-0.14074074074074086,2566240.0
ATLC,0.6146222381700897,9.756825554687808,0.0639705882352942,61060.0
ATLO,7.617215572739321,120.91954852942006,0.15427830596369924,42400.0
ATNI,1.155906182158498,18.34944178148107,0.11471215351812372,54940.0
ATNX,-0.6750598969881355,-10.716243645020922,-0.16356877323420072,7945040.0
ATOM,-1.2424953142940651,-19.7240016407108,-0.2674837779379956,1144280.0
ATOS,-0.6695878479385333,-10.629377559337755,-0.21402214022140223,9180620.0
ATRA,-0.3414746826102122,-5.420742535268003,-0.04486422668240859,1223720.0
ATRC,-0.43310436986233847,-6.875318726346513,-0.06264049153304371,394900.0
ATRI,-0.16211271392389337,-2.573459552426279,-0.014898821436513223,10980.0
ATRO,0.10602622665785207,1.6831141691234615,0.013478818998716243,283720.0
ATRS,-0.047825319201893604,-0.7592034058829553,-0.012315270935960548,2347440.0
ATSG,0.936275971796476,14.862920279392801,0.09436722750548654,493820.0
ATVI,-0.9239655472629801,-14.667498348297249,-0.07793281653746777,6027240.0
ATXI,-0.3078328196126504,-4.886694516473277,-0.06818181818181816,556240.0
AUB,1.3138891124440806,20.857343051054507,0.06672047350013444,292780.0
AUBAP,1.362001687126671,21.621106496325446,0.007410151908114222,8900.0
AUBN,1.64864632815802,26.17144910523543,0.19052394083730262,19520.0
AUDC,-0.49272683141643275,-7.821795961300372,-0.032528856243441755,305600.0
AUPH,-1.1340475367286331,-18.002446542656106,-0.11789181692094308,4667500.0
AUTL,-0.9221757915601794,-14.639086857314227,-0.09411764705882349,919980.0
AUTO,-0.43521299029233185,-6.9087920379496675,-0.11070110701107004,234240.0
AUVI,-0.2283682534977448,-3.625233636583135,-0.15233160621761663,781300.0
AVAV,-0.5829832554843837,-9.254572275159068,-0.0838917180380595,320440.0
AVCO,-0.2753070095382046,-4.370363288585859,-0.040650406504065074,318080.0
AVCT,-0.3254633241349452,-5.166570099200827,-0.08520900321543398,59400.0
AVCTW,,,0.0,102655.0
AVDL,-0.6341606317859855,-10.06698793783992,-0.0703703703703703,490900.0
AVEO,-0.8949872727973522,-14.207482502338303,-0.058402860548271776,533920.0
AVGO,-0.957199461699198,-15.195070384445842,-0.12332729807912425,3294880.0
AVGOP,-2.9493512537147906,-46.81949967783541,-0.08455631786996241,8580.0
AVGR,-0.48656468406213105,-7.723974904650669,-0.16374269005847955,6442820.0
AVID,-0.46433108004070556,-7.371027382714405,-0.059960356788899945,389920.0
AVNW,-0.5859961975803029,-9.302401248161708,-0.19517778116893025,312960.0
AVRO,0.052429512836746864,0.8322927139578048,0.0070298769771529055,851040.0
AVT,0.1336043334344308,2.120903042088336,0.01211652487754573,1005300.0
AVXL,-1.5953562317162764,-25.32549505007042,-0.15732758620689652,2896360.0
AWH,-0.6289650203640728,-9.984510163452075,-0.1016042780748664,648680.0
AWRE,-0.5381886135322781,-8.543479379118354,-0.10457516339869272,53320.0
AXAS,0.09027280442231649,1.4330363439229274,0.021220159151193654,611120.0
AXDX,-0.9680657599603235,-15.367567521670592,-0.10590631364562127,273920.0
AXGN,-0.8918290682165367,-14.157347558876486,-0.13733333333333334,355760.0
AXGT,,,,
AXLA,-1.554367338092961,-24.674816535812578,-0.07368421052631577,91900.0
AXNX,0.2769709248330515,4.3967771250229095,0.02607418288652225,819540.0
AXSM,-0.9708530261015528,-15.411813999955251,-0.0994839449541285,350260.0
AXTI,-1.5043031326260934,-23.880071912304345,-0.18473282442748093,620760.0
AY,-0.343722489506792,-5.45642536352988,-0.04834329168929932,1315840.0
AYLA,-0.6916950018217514,-10.980317747560338,-0.22261484098939935,23760.0
AYRO,-0.6089455319762649,-9.666710637558765,-0.17672413793103442,3512680.0
AYTU,-0.09723955368051224,-1.5436300598253054,-0.015306122448979605,728220.0
AZN,0.20306251135523085,3.223517433877022,0.00963754452126547,13462100.0
AZPN,-0.7295980990534039,-11.582010762724659,-0.0338368181518371,334200.0
AZRX,-0.5999819273277542,-9.524417825054794,-0.1294964028776978,1906160.0
BAND,-1.0400604355053267,-16.510447564947764,-0.17707419158846952,990360.0
BANF,0.8211679743717251,13.035637468789474,0.09846625766871168,101240.0
BANFP,-inf,-inf,0.0,80.0
BANR,1.0197692053244456,16.188334271822686,0.09933774834437085,198160.0
BANX,-0.2872207385088408,-4.559487872848233,-0.022488038277511908,25620.0
BASI,-0.16743939356838453,-2.65801797034448,-0.06802383316782527,134100.0
BATRA,0.47799214220450514,7.58789002149685,0.049223653782623125,68220.0
BATRK,0.2807729250531282,4.457132007424524,0.033722871452420755,198640.0
BBBY,0.5091777419254228,8.08294606958457,0.11684096646231512,5402520.0
BBCP,0.5479248718596549,8.698037688525478,0.04854368932038847,160620.0
BBGI,-0.09617045568276227,-1.5266586552500843,-0.03599999999999994,121880.0
BBH,-0.46981708030475694,-7.458114937061093,-0.057356748846110535,18780.0
BBI,-0.8160330705542874,-12.954123397746418,-0.09523809523809532,2159960.0
BBIO,-1.5440254292323035,-24.510643822250607,-0.10110321898141159,940580.0
BBQ,0.16789156370429578,2.665195948723949,0.032206119162640934,19280.0
BBSI,0.014416952963829516,0.22886203323365087,-0.00026806058169140894,46740.0
BCBP,0.9446455654292688,14.995783459355037,0.1451263537906137,102280.0
BCDA,-0.6511210022177476,-10.336225471675776,-0.12977099236641226,142460.0
BCDAW,,,0.0,311.0
BCEL,-0.2548001011459969,-4.04482620999847,-0.05425055928411627,196360.0
BCLI,-0.9155275788682599,-14.533549752638933,-0.1328320802005013,813320.0
BCML,0.23708908991616473,3.7636726229088207,0.03742690058479514,31620.0
BCOR,-0.23767460474154628,-3.7729673826102266,-0.03381088825214899,323620.0
BCOV,-1.3309857741863087,-21.128744142370472,-0.12202643171806166,321280.0
BCOW,0.733481710155646,11.643661177717192,0.5509803921568629,53840.0
BCPC,2.5584960215307406,40.614865219910975,0.05455156762208956,101040.0
BCRX,-0.28574323228196663,-4.536033188627083,-0.05451448040885865,6223860.0
BCTG,-0.651533573139892,-10.3427748320248,-0.0732538330494037,21480.0
BCYC,-0.32829331876668666,-5.211494871244241,-0.08122235625251305,112540.0
BDGE,,,,
BDSI,-0.7039208443654926,-11.174396981194175,-0.05213270142180089,1062780.0
BDTX,-0.2825991536107674,-4.486122487028589,-0.06581421587062805,345500.0
BEAM,-1.119508078912721,-17.771639805184396,-0.22773564463705306,1655460.0
BEAT,,,,
BECN,0.21171568299471158,3.3608822751371608,0.027777777777777724,480040.0
BEEM,-0.46283009397561686,-7.347199967616817,-0.19207920792079203,855480.0
BEEMW,,,0.0,4356.0
BELFA,0.6701461432577868,10.63824022277501,0.03525461667599323,1760.0
BELFB,1.1394827328583028,18.088727606371904,0.0699835975943139,72960.0
BFC,0.7291245121119108,11.574492803096508,0.06975748930099859,13400.0
