,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
IBM,0.024717629317088503,0.3923802010325728,0.017549432224251406,6430754.838709678
IP,0.07561403402215693,1.2003355778940255,0.08240081383519846,3010421.6774193547
IPG,0.16019300290480773,2.542985084752613,0.20256304257957827,3730073.3225806453
IFF,0.12640975975859273,2.00669272567594,0.22861263860091935,5730540.580645162
INTU,0.07634492534975777,1.2119381180234996,0.09039203173986622,1366920.935483871
ISRG,-0.028829897527247524,-0.4576604350834376,-0.043930304883602896,586074.2903225806
IVZ,0.2625979839642659,4.16861376213825,0.4678794769755543,4944343.161290322
IPGP,0.01795490848756489,0.28502533602611735,0.008414753868449401,260098.5806451613
IQV,0.11785640961907443,1.8709125016021897,0.10201832734021578,935987.9354838709
IRM,0.1456896960652462,2.312752226239361,0.2522982635342186,3663901.0322580645
JKHY,-0.037935612928907514,-0.6022091858561753,-0.050567465321563566,622591.6129032258
J,0.16235923708291583,2.577372986253428,0.18591256727410063,655256.8709677419
JBHT,0.1624358915902969,2.5785898388338424,0.18214548126377658,645970.8387096775
SJM,0.0729025356939311,1.1572918763529079,0.07077384100123393,1150103.1612903227
JNJ,0.09215013868963272,1.4628381015172778,0.06276150627615075,8069765.9677419355
JCI,0.3368675985455624,5.347607343042612,0.34665508253692445,4482332.0
JPM,0.2772837378071363,4.401742877040726,0.28673537234042556,14126517.516129032
JNPR,0.13190099289464977,2.0938633492904453,0.15253476895468832,4857652.70967742
KSU,0.11895997128169608,1.8884309998965207,0.12880282421347733,722256.8387096775
K,-0.022391494114987455,-0.35545394946853875,-0.02318745917700852,3255140.290322581
KEY,0.2015731319293777,3.1998742684652806,0.3193116634799235,8099743.806451613
KEYS,0.09428554439533711,1.496736616190411,0.10148334278998121,1442727.2903225806
KMB,-0.024531286783634344,-0.3894221050194122,-0.017670446178766057,2038990.322580645
KIM,0.2231850603953304,3.5429529969058517,0.2948885976408913,4810860.580645162
KMI,0.09539177043765697,1.5142974102012203,0.10358835477318898,17655202.35483871
KLAC,0.07856147454035581,1.2471247455858832,0.13390291559710352,1190231.1935483871
KSS,0.28834693754733165,4.5773657283438745,0.6345256609642304,4053876.129032258
KHC,0.11919784601411247,1.8922071442074797,0.12321584619866019,7051331.387096774
KR,0.11661276789457756,1.8511703012636962,0.14363578069894198,11333562.322580645
LB,0.21567721128877373,3.423769587204167,0.5406917599186164,4184068.193548387
LHX,0.024520645233561737,0.389253175649074,0.016461342395921806,1287592.0967741935
LH,0.15902643615116216,2.5244664116452005,0.16158818097876268,735785.7096774194
LRCX,0.049730342470360914,0.7894447127438909,0.07334504269880683,1569493.2580645161
LW,0.07395720489628024,1.1740342309020362,0.07753349811369836,860171.5483870967
